protocol,episode_id,condition,family,J,terminal_step,success,collision,timeout,constraint_violation,failure_exposed,alive_at_onset,failure_trigger_success,pre_trigger_collision,episode_length,traveled_distance,control_effort,direct_path_fraction_during_failure,relay_path_fraction_during_failure,task_support_fraction_during_failure,legal_information_fraction_during_failure,path_switch_count,method,training_contract,training_seed,checkpoint_sha256
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950006,reference_nominal,reference,261.45172265172005,260,0,0,1,0,0,0,,0,260,146585.9729309082,758.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950007,reference_nominal,reference,257.61765076220036,260,0,0,1,0,0,0,,0,260,146638.98754882812,748.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950008,reference_nominal,reference,197.7996381558478,260,1,0,0,0,0,0,,0,260,147849.98565673828,735.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950009,reference_nominal,reference,259.7302545309067,260,0,0,1,0,0,0,,0,260,146945.03021240234,686.0,0.0,0.0,0.0,0.0,8,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950010,reference_nominal,reference,253.93027843534946,260,0,0,1,0,0,0,,0,260,147953.98303222656,790.0,0.0,0.0,0.0,0.0,5,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950011,reference_nominal,reference,246.6619189530611,260,0,0,1,0,0,0,,0,260,146932.96969604492,731.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950012,reference_nominal,reference,248.5937476158142,260,0,0,1,0,0,0,,0,260,147051.99810791016,695.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950013,reference_nominal,reference,257.88461181521416,260,0,0,1,0,0,0,,0,260,147948.0393371582,758.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950014,reference_nominal,reference,167.13266052678227,260,0,0,1,0,0,0,,0,260,148334.99850463867,769.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950015,reference_nominal,reference,268.4810249209404,260,0,0,1,0,0,0,,0,260,147459.07879638672,712.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950016,reference_nominal,reference,258.3327914774418,260,0,0,1,0,0,0,,0,260,147437.02758789062,752.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950017,reference_nominal,reference,265.70851278305054,260,0,0,1,0,0,0,,0,260,148237.02444458008,711.0,0.0,0.0,0.0,0.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950018,reference_nominal,reference,267.54194337129593,260,0,0,1,0,0,0,,0,260,147616.06130981445,709.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950019,reference_nominal,reference,260.7936025559902,260,0,0,1,0,0,0,,0,260,146828.99444580078,767.0,0.0,0.0,0.0,0.0,3,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950020,reference_nominal,reference,261.32708394527435,260,0,0,1,0,0,0,,0,260,147069.02499389648,761.0,0.0,0.0,0.0,0.0,5,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950021,reference_nominal,reference,257.84341245889664,260,0,0,1,0,0,0,,0,260,147645.04049682617,703.0,0.0,0.0,0.0,0.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950022,reference_nominal,reference,261.9518213123083,260,0,0,1,0,0,0,,0,260,146752.0255126953,739.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950023,reference_nominal,reference,236.24167139828205,260,0,0,1,0,0,0,,0,260,148655.0101928711,794.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950024,reference_nominal,reference,264.47189939022064,260,0,0,1,0,0,0,,0,260,147210.00036621094,709.0,0.0,0.0,0.0,0.0,5,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950025,reference_nominal,reference,267.4643577039242,260,0,0,1,0,0,0,,0,260,147264.03240966797,716.0,0.0,0.0,0.0,0.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950026,reference_nominal,reference,264.22769954800606,260,0,0,1,0,0,0,,0,260,147351.04364013672,690.0,0.0,0.0,0.0,0.0,5,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950027,reference_nominal,reference,260.9576616883278,260,0,0,1,0,0,0,,0,260,147252.99649047852,745.0,0.0,0.0,0.0,0.0,5,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950028,reference_nominal,reference,265.4029800593853,260,0,0,1,0,0,0,,0,260,147704.0321044922,696.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950029,reference_nominal,reference,255.29288163781166,260,0,0,1,0,0,0,,0,260,147063.9485168457,746.0,0.0,0.0,0.0,0.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950030,reference_nominal,reference,198.06334006146062,260,0,0,1,0,0,0,,0,260,149061.9363708496,720.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950031,reference_nominal,reference,256.6739242854528,260,0,0,1,0,0,0,,0,260,146801.9659423828,734.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950032,reference_nominal,reference,258.73731529712677,260,0,0,1,0,0,0,,0,260,147206.06286621094,772.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950033,reference_nominal,reference,250.64375281333923,260,0,0,1,0,0,0,,0,260,147761.97204589844,740.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950034,reference_nominal,reference,252.08083953661844,260,0,0,1,0,0,0,,0,260,147134.02880859375,728.0,0.0,0.0,0.0,0.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950035,reference_nominal,reference,255.4221940934658,260,0,0,1,0,0,0,,0,260,147335.03555297852,708.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950036,reference_nominal,reference,260.82857996225357,260,0,0,1,0,0,0,,0,260,147694.06567382812,728.0,0.0,0.0,0.0,0.0,8,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950037,reference_nominal,reference,16.635860174894333,37,0,1,0,0,0,0,,0,37,15468.99935913086,202.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950038,reference_nominal,reference,267.62180146574974,260,0,0,1,0,0,0,,0,260,147690.04388427734,717.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950039,reference_nominal,reference,241.31300856359303,260,0,0,1,0,0,0,,0,260,147227.99853515625,720.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950040,reference_nominal,reference,263.8497343361378,260,0,0,1,0,0,0,,0,260,147829.06491088867,712.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950041,reference_nominal,reference,253.58138127624989,260,0,0,1,0,0,0,,0,260,147001.9910888672,740.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950042,reference_nominal,reference,258.04285737872124,260,0,0,1,0,0,0,,0,260,148046.92532348633,708.0,0.0,0.0,0.0,0.0,8,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950043,reference_nominal,reference,242.7826403900981,260,0,0,1,0,0,0,,0,260,147678.99591064453,742.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950044,reference_nominal,reference,256.66838696599007,260,0,0,1,0,0,0,,0,260,146648.0645751953,741.0,0.0,0.0,0.0,0.0,8,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950045,reference_nominal,reference,251.86872363090515,260,0,0,1,0,0,0,,0,260,147832.0982055664,696.0,0.0,0.0,0.0,0.0,10,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950046,reference_nominal,reference,251.52850371599197,260,0,0,1,0,0,0,,0,260,147594.08599853516,693.0,0.0,0.0,0.0,0.0,8,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950047,reference_nominal,reference,239.5711140036583,260,0,0,1,0,0,0,,0,260,147496.9676208496,719.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950048,reference_nominal,reference,261.3141241967678,260,0,0,1,0,0,0,,0,260,147483.98120117188,720.0,0.0,0.0,0.0,0.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950049,reference_nominal,reference,247.1928509697318,260,0,0,1,0,0,0,,0,260,147081.95196533203,751.0,0.0,0.0,0.0,0.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950000,seen_f0_44_80,seen_relay_failure,207.64970096945763,260,1,0,0,0,1,1,1,0,260,144123.00497436523,753.0,0.3,0.0,0.7,1.0,10,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950001,seen_f0_44_80,seen_relay_failure,236.24443204700947,260,0,0,1,0,1,1,1,0,260,145734.03146362305,795.0,0.0375,0.0,0.8125,1.0,5,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950002,seen_f0_44_80,seen_relay_failure,229.98757151141763,260,0,0,1,0,1,1,1,0,260,146391.97897338867,802.0,0.0,0.0,0.95,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950003,seen_f0_44_80,seen_relay_failure,242.7333966344595,260,0,0,1,0,1,1,1,0,260,146194.0202331543,766.0,0.025,0.0,0.825,1.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950004,seen_f0_44_80,seen_relay_failure,244.19538009818643,260,0,0,1,0,1,1,1,0,260,145770.02868652344,792.0,0.0,0.0,0.95,1.0,2,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950005,seen_f0_44_80,seen_relay_failure,164.5234371572733,260,1,0,0,0,1,1,1,0,260,143627.0415649414,840.0,0.2625,0.0,0.7125,1.0,8,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950006,seen_f0_44_80,seen_relay_failure,233.77113845199347,260,0,0,1,0,1,1,1,0,260,146394.9487915039,830.0,0.0,0.0,0.9875,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950007,seen_f0_44_80,seen_relay_failure,234.53726419061422,260,0,0,1,0,1,1,1,0,260,145249.02270507812,799.0,0.0125,0.0,0.8875,1.0,3,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950008,seen_f0_44_80,seen_relay_failure,235.79844817519188,260,0,0,1,0,1,1,1,0,260,146024.8801574707,767.0,0.0,0.0,0.9625,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950009,seen_f0_44_80,seen_relay_failure,227.79360485076904,260,1,0,0,0,1,1,1,0,260,144529.02587890625,757.0,0.275,0.0,0.7,1.0,8,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950010,seen_f0_44_80,seen_relay_failure,240.05901864171028,260,0,0,1,0,1,1,1,0,260,145708.93612670898,795.0,0.025,0.0,0.9,1.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950011,seen_f0_44_80,seen_relay_failure,228.48646617680788,260,1,0,0,0,1,1,1,0,260,145329.00625610352,736.0,0.0,0.0,1.0,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950012,seen_f0_44_80,seen_relay_failure,246.89959932118654,260,1,0,0,0,1,1,1,0,260,145417.94470214844,777.0,0.0,0.0,1.0,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950013,seen_f0_44_80,seen_relay_failure,233.0077014453709,260,0,0,1,0,1,1,1,0,260,146773.95080566406,810.0,0.0,0.0,0.975,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950014,seen_f0_44_80,seen_relay_failure,221.94404703378677,260,0,0,1,0,1,1,1,0,260,146146.9888305664,732.0,0.0,0.0,0.9875,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950015,seen_f0_44_80,seen_relay_failure,239.0347198843956,260,0,0,1,0,1,1,1,0,260,146236.04760742188,770.0,0.0125,0.0,0.8125,1.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950016,seen_f0_44_80,seen_relay_failure,230.13759403303266,260,0,0,1,0,1,1,1,0,260,146734.03610229492,824.0,0.0,0.0,0.975,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950017,seen_f0_44_80,seen_relay_failure,245.75641445815563,260,0,0,1,0,1,1,1,0,260,146317.0114440918,739.0,0.0875,0.0,0.7625,1.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950018,seen_f0_44_80,seen_relay_failure,247.74598795175552,260,1,0,0,0,1,1,1,0,260,145894.04647827148,775.0,0.0125,0.0,0.8125,1.0,3,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950019,seen_f0_44_80,seen_relay_failure,237.9384769797325,260,0,0,1,0,1,1,1,0,260,144792.97924804688,803.0,0.025,0.0,0.9375,1.0,5,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950020,seen_f0_44_80,seen_relay_failure,230.74877179786563,260,0,0,1,0,1,1,1,0,260,146339.05059814453,806.0,0.0,0.0,0.9875,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950021,seen_f0_44_80,seen_relay_failure,236.96687053143978,260,0,0,1,0,1,1,1,0,260,146037.0248413086,758.0,0.2,0.0,0.775,1.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950022,seen_f0_44_80,seen_relay_failure,240.3400799073279,260,0,0,1,0,1,1,1,0,260,145607.03176879883,794.0,0.0125,0.0,0.8875,1.0,4,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950023,seen_f0_44_80,seen_relay_failure,220.29817600548267,260,0,0,1,0,1,1,1,0,260,146672.01623535156,724.0,0.0,0.0,1.0,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950024,seen_f0_44_80,seen_relay_failure,222.66380836069584,260,0,0,1,0,1,1,1,0,260,146077.02252197266,820.0,0.0,0.0,0.95,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950025,seen_f0_44_80,seen_relay_failure,251.32832942903042,260,1,0,0,0,1,1,1,0,260,145456.99053955078,773.0,0.075,0.0,0.8,1.0,7,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950026,seen_f0_44_80,seen_relay_failure,229.01635796576738,260,0,0,1,0,1,1,1,0,260,146785.00604248047,788.0,0.0,0.0,0.925,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950027,seen_f0_44_80,seen_relay_failure,238.0027192942798,260,0,0,1,0,1,1,1,0,260,146010.06387329102,794.0,0.025,0.0,0.85,1.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950028,seen_f0_44_80,seen_relay_failure,239.36241272091866,260,0,0,1,0,1,1,1,0,260,145774.00155639648,778.0,0.0125,0.0,0.8,1.0,3,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950029,seen_f0_44_80,seen_relay_failure,232.347189553082,260,0,0,1,0,1,1,1,0,260,145841.044921875,807.0,0.0125,0.0,0.8875,1.0,5,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950030,seen_f0_44_80,seen_relay_failure,245.14758002758026,260,1,0,0,0,1,1,1,0,260,146457.01348876953,749.0,0.0,0.0,1.0,1.0,1,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950031,seen_f0_44_80,seen_relay_failure,240.737899761647,260,0,0,1,0,1,1,1,0,260,145500.04580688477,785.0,0.025,0.0,0.9,1.0,6,DRTP-SG-MAPPO,heldout_v2_10M_historical_FAIL,2003,42c7d928d34a0f6efeba70848182fdad27b013a1fe4424125c4995a396eb3810
