source_commit,historical_path,sha256,bytes,data_rows,has_strict_pre_endpoint_field,has_after_loss_field,has_survival_like_fields
e02a753,results/paper_config_runs/dev_1m/test_eval/dropout030_relay_failure_happo_seed0_2_stress_test/test_episode_metrics.csv,733a1d8fa7026d17dbf9260f6038b754edfb08fa97a27c71f70aedb5d6e690d6,164077,300,False,True,True
e02a753,results/paper_config_runs/dev_1m/test_eval/dropout030_relay_failure_happo_seed0_2_stress_test/test_selected_checkpoints.csv,00a1d2180ba833bfb110b94d01abaf9774e4f9e424c0a9ebd8f5061a0cd02909,1159,3,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/dropout030_relay_failure_seed0_2_stress_test/test_checkpoint_summary.csv,efa0e7cba5da0a81b80fbb47ea7d835d8764bf3f44a7a50b6f83dfbda331fc67,2985,9,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/dropout030_relay_failure_seed0_2_stress_test/test_episode_metrics.csv,a276c51bf9526ad8b042488e6fb16af5b2bc612992ab69002ee069117cbd7087,503854,900,False,True,True
e02a753,results/paper_config_runs/dev_1m/test_eval/happo_seeds1_2_heldout_test/test_checkpoint_summary.csv,378fb79ac508521009bd23271972e237600765fc8eb702d2306f5057979ad731,1084,2,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/happo_seeds1_2_heldout_test/test_episode_metrics.csv,a00c3e6b601b78611a73593b369275a4100f1c9db60b97749118c0b42fe99138,107763,200,False,True,True
e02a753,results/paper_config_runs/dev_1m/test_eval/happo_seeds1_2_heldout_test/test_selected_checkpoints.csv,a70b538cb4b4cf36f65f676c23bd9d4e38e50065f4e1513b5cbe7f1839b53931,914,2,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/seed0_graph_selected/test_checkpoint_summary.csv,b0a093d34e650def2296e2cc878ffea0b4bee6a0261097736786212cb6b96a3e,1390,3,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/seed0_graph_selected/test_episode_metrics.csv,93e5d473cfb8533d6a1ab1b730d9904c65f2cbee33ceae2b9942cc1b0c558147,169678,300,False,True,True
e02a753,results/paper_config_runs/dev_1m/test_eval/seed0_graph_selected/test_selected_checkpoints.csv,913633ffefddc2a1bd9b4b88a574e236d14061a38149b4151cb05fa7b7b7ee56,1164,3,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/seed0_happo_selected/test_checkpoint_summary.csv,90c79b7082ade27b1ef6fd50cdcba88db02ea1c5346f49042b6dcbcd0e9787ec,867,1,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/seed0_happo_selected/test_episode_metrics.csv,921498f62f2d793fe7c5b2b8df1b314e7439c6116ff497fe0816db4f9f7cca21,55086,100,False,True,True
e02a753,results/paper_config_runs/dev_1m/test_eval/seed0_happo_selected/test_selected_checkpoints.csv,e216e2496be652d4479efafe30ad2e8e9ca73190a41dfc829d20147b9d752041,713,1,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/seeds1_2_heldout_test/test_checkpoint_summary.csv,380cba43f8030056265258668cb4687a69ac1314098d63834a4cbe40086ddd00,2127,6,False,False,False
e02a753,results/paper_config_runs/dev_1m/test_eval/seeds1_2_heldout_test/test_episode_metrics.csv,f2019c14e8ba4398c9af0e8d2d7a5e15f57c22086eb2c32e995cf149cc08ba6b,333917,600,False,True,True
e02a753,results/paper_config_runs/dev_1m/test_eval/seeds1_2_heldout_test/test_selected_checkpoints.csv,7ca0646282f291f6538535f38f15cbd6444ae329cda4904cb880664020563b10,1796,6,False,False,False
e02a753,results/paper_config_runs/gate_prior_dev100_validation/gate_prior_04/validation_checkpoint_summary.csv,01dcccf92b27bd42b0e320f477a5e1f7b1c7392b169f1008e80b2068cc569f70,4988,15,False,False,False
e02a753,results/paper_config_runs/gate_prior_dev100_validation/gate_prior_04/validation_episode_metrics.csv,b75e6de77f3b0561dc0000762b67469033e38c399ad15c54c34b381e606ddb09,268768,450,False,True,True
e02a753,results/paper_config_runs/gate_prior_dev100_validation/gate_prior_04/validation_selected_checkpoints.csv,bb6e13b8b7dcce7c0fc317301f5ce7a251c086fc655b162bc32633184389f1e7,1313,3,False,False,False
e02a753,results/paper_config_runs/gate_prior_dev100_validation/original_ea/validation_checkpoint_summary.csv,303f816db63638b68eade2052d56eb5c1d9a9d2c1f9c3489e0b65815fa8c3981,4793,15,False,False,False
e02a753,results/paper_config_runs/gate_prior_dev100_validation/original_ea/validation_episode_metrics.csv,18831602afaf34866b1524b26c35ac4c2e358b08d86d7d2fc04474382ddb7c9d,260788,450,False,True,True
e02a753,results/paper_config_runs/gate_prior_dev100_validation/original_ea/validation_selected_checkpoints.csv,a23121120c60371523c43a0dd99c97f9d7ed1c684d2fc239cfe22c222321b128,1266,3,False,False,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_offset_balanced_recovery_bc_ppo_seed0_2_dev60/validation_checkpoint_summary.csv,d659f89079a5fef040a6bf91edf2d350950bdf634a200073f1e7c199512dd44a,17202,48,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_offset_balanced_recovery_bc_ppo_seed0_2_dev60/validation_episode_metrics.csv,8b49668746846147d79f9e3168b897cb9b5177222002e6c48f64d8a4a77852ee,298117,480,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_offset_balanced_recovery_bc_ppo_seed0_2_dev60/validation_selected_checkpoints.csv,fde583b343c0d28d1c2ee1e332cdf7d688794f89078a0c8da6c7e87999ebacf8,1570,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_offset_balanced_recovery_bc_ppo_seed0_dev60/validation_checkpoint_summary.csv,9b55b2d2992caddbe937fe3d6c7539030dd9bfc9527f99171620cbd0d23967ff,6389,16,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_offset_balanced_recovery_bc_ppo_seed0_dev60/validation_episode_metrics.csv,4a4feba65abc32ab0efc96421661da50e54b6f5986ddf5ece7569aa1d8726e8f,101046,160,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_offset_balanced_recovery_bc_ppo_seed0_dev60/validation_selected_checkpoints.csv,1c912018d7fcab153db5bea4b4559f4e29227313de46a78d3e5401fc979c15d7,972,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_original_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev100/validation_checkpoint_summary.csv,d3b2a43751734624cfd9a9bb12bc1c5dddd21d1530db0b58c1424b8ed3f51898,22504,60,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_original_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev100/validation_episode_metrics.csv,78057ce14366b116ff41aeb7e3b06446a8d83660db8804af6887ea7ab0bd1259,387834,600,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_original_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev100/validation_selected_checkpoints.csv,0b807bb4ed9d1e95e4b153883e766e5465ec9ed36afb9d619eeae632c85839db,1624,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_original_strong_offset_balanced_recovery_bc_safety05_seed0_dev100/validation_checkpoint_summary.csv,918d3d132010f5e677c8f65138dc4a673ee082f1dbcc5f6cd68794709ea670b4,7889,20,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_original_strong_offset_balanced_recovery_bc_safety05_seed0_dev100/validation_episode_metrics.csv,79aacaa99e01b1c5b1e7e5a68e8b04a4422dd6c1b352d1870a9c5b850e8abd54,130366,200,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_original_strong_offset_balanced_recovery_bc_safety05_seed0_dev100/validation_selected_checkpoints.csv,b1e91b120654efbc39229b4608e6d768494805ab4c99cccc796343e5f8eaa43e,984,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_post_loss_reclosure_seed0_dev60/validation_checkpoint_summary.csv,cc4a887eb21065b222fd15a18ab59194081ce2cd4870ffcb278fc924d247fc19,4621,12,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_post_loss_reclosure_seed0_dev60/validation_episode_metrics.csv,a1d19915ddc3c98258a3533f666c7ce914fe031bc929587f0cb073c53ce8d307,73764,120,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_post_loss_reclosure_seed0_dev60/validation_selected_checkpoints.csv,8cbda60fb86c7fa04b0bcdd8c3a64c935b6cccecd638b498be2b4080390a9cd1,938,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_random_failure_seed0_dev60/validation_checkpoint_summary.csv,c63dc0c3016e10dbf594d73f20793c343504cf2ca842a6bfd98df92a24df0719,4632,12,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_random_failure_seed0_dev60/validation_episode_metrics.csv,d4088634d5bafee1d4995acc54971706fccc2a107c410ae2191dd05e7c597ffc,71994,120,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_random_failure_seed0_dev60/validation_selected_checkpoints.csv,db8bebda7851a8915264a21ca0e6761da3fc5a3f35aba9e77b0194377fc17d7c,939,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_recovery_bc_ppo_seed0_dev60/validation_checkpoint_summary.csv,ea364032024d1e5314a26ab98ccdeec121b3cdb1c46e0f3e7c33b10ce937bb24,5870,16,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_recovery_bc_ppo_seed0_dev60/validation_episode_metrics.csv,fee465758a08dd5e6090569d6103dda9a4aca0b0bf96c2503face21004b3013e,97685,160,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_recovery_bc_ppo_seed0_dev60/validation_selected_checkpoints.csv,c705f66d61a30e441765fd1aad428b399bd7ca8412c827c519411fb3f40cf437,934,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_role_gate_prior_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev100/validation_checkpoint_summary.csv,84977186fa3f40fb785de2ffe088765957794f6359108fa5adc2da22764f4b21,23295,60,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_role_gate_prior_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev100/validation_episode_metrics.csv,d2814b7a410e1b6e1e65ce781708befd04b448fe99e0d3e1a1e4dc062db87c1a,396330,600,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_role_gate_prior_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev100/validation_selected_checkpoints.csv,926ba1a57380ba4060613f478e33cfe7f82b8619a563a5fa4c0962272aec4f04,1650,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_role_gate_prior_strong_offset_balanced_recovery_bc_safety05_seed0_dev100/validation_checkpoint_summary.csv,40ecd610ded5d915a04b08c49ab1ca4c0d161217bfd0a83aefb933e4192fb7fa,8201,20,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_role_gate_prior_strong_offset_balanced_recovery_bc_safety05_seed0_dev100/validation_episode_metrics.csv,27c14946eac884db538c8e0a7cd8c366f4a25f44ded140ff313904ec5cc56b16,133031,200,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_role_gate_prior_strong_offset_balanced_recovery_bc_safety05_seed0_dev100/validation_selected_checkpoints.csv,a278786a4ba706769394e90af46580afc7009570335239d9b61de67dfd9ed9b9,990,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety03_ppo_dev40/validation_checkpoint_summary.csv,c92823c155c9d1abe8b7cd4d7946bb75808d9d6edc0987c92eb9ff1347add505,5160,12,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety03_ppo_dev40/validation_episode_metrics.csv,8c7e9030b3bc59af01e60c77099bacdbc1134327ab48334d49a3ae2db13a6896,78659,120,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety03_ppo_dev40/validation_selected_checkpoints.csv,4d12f783a5a0848d4a238597fcc8dd4e8918f72b5b4f2ad2363b98bb7070b22c,988,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety05_ppo_dev40/validation_checkpoint_summary.csv,87b32b7e9e5723446a47082a2bcfa9e685e080ea5c062ac09e056e00c7282ba5,5127,12,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety05_ppo_dev40/validation_episode_metrics.csv,2a857097bea36732b05010cde3f1920d2663938b9904a46fb12863b2d423d25d,78585,120,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety05_ppo_dev40/validation_selected_checkpoints.csv,06353f08648bebc3c06b284cb5544d9f9d8eb1b2f2bbfc31961c5b54bd1ed24a,984,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety_ppo_dev60/validation_checkpoint_summary.csv,d5b83442da40ffbffaf7cf9a4f5e7812d47e94c975c4b239884d43bccea01fcb,6599,16,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety_ppo_dev60/validation_episode_metrics.csv,012f738494c0c7e6d53f2e150509088431c5f381b6f71a91086879923b4e1fab,104453,160,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed1_strong_offset_balanced_recovery_bc_safety_ppo_dev60/validation_selected_checkpoints.csv,efd3ab8875ea0d364476d3c1bf3fc295dbba8b8176d5ba4d0e1df0e243c5c826,981,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed2_strong_offset_balanced_recovery_bc_safety05_ppo_dev40/validation_checkpoint_summary.csv,f815b62fd3239940a18804797d364a5a64ed1928a8f222f3916b30648f3a47da,5173,12,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed2_strong_offset_balanced_recovery_bc_safety05_ppo_dev40/validation_episode_metrics.csv,155582dfa666cb541ec5c1e91388fbff43a2aa0def109435c6c766df40872c8f,78469,120,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_seed2_strong_offset_balanced_recovery_bc_safety05_ppo_dev40/validation_selected_checkpoints.csv,6806c5783d857f9dca5f1a3f84e0bb15ce7b68ca9fb55fb42214ba518ee22176,986,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_checkpoint_summary.csv,773c44dd3063eff1300a42f07b369c63918c125a1b5fd042f3a43757a2e5b362,13831,36,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_episode_metrics.csv,ecddc00d7b2bc31dc7f74aff1ad57b2a04f9af5761abc971d8b360b1fe285d0c,233114,360,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_selected_checkpoints.csv,d5b63d504093a27873a633e0532b7e0f38668cdc1caf8a21d3241451e26f5a7b,1623,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup120_h64/validation_checkpoint_summary.csv,f17e0df0dd8728e01e9a0054581044b7c05de13542730fa1698834c0d7434675,15715,48,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup120_h64/validation_episode_metrics.csv,65b8e7916ebb195534ab31dcb4cade85b2c4a79588ee7f743c1ddef6142f0702,141460,240,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup120_h64/validation_selected_checkpoints.csv,c19803d65ddc77392e6314dcc55699852d04b6788697fb435bd4cf1b1aaa20f1,1466,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup180_h64/validation_checkpoint_summary.csv,871a99bdfe0f8e513830d54a7888d872058d8f5d9320b7005635e46345b656d7,15712,48,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup180_h64/validation_episode_metrics.csv,bd23473a65bc16f46863f16086f22a596f0abd45bc6ccfd9ac4d8d9c7d06c2f1,141522,240,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup180_h64/validation_selected_checkpoints.csv,ec1825260656b8fe62635bc543a5d45e5b11333555ac3cfb10c4f1670cc2e44f,1464,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup60_h64/validation_checkpoint_summary.csv,3fa88090e9154e424e07d014b71192685035315e311af9cad4aa21b659053a18,11939,36,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup60_h64/validation_episode_metrics.csv,e2ef2396e2ad8c93de026a340216561260e9914f13f1b64bf3af8c95345a4922,106130,180,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/ea_rg_mappo_warmup60_h64/validation_selected_checkpoints.csv,5f1de7b26d62ff4c2e7e14cfcf3e5ac467e0e10d9abe236a38bb626228f36d3f,1463,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_protocol_smoke/validation_checkpoint_summary.csv,f659355dcee750ec818460799bf749d1c998af3dfcf15af3bad4c944ac4a47d4,1067,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_protocol_smoke/validation_episode_metrics.csv,7782617797738a8e108d746acee5847f4cf994948466bc5ffc4d9b9bad759136,1804,1,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_protocol_smoke/validation_selected_checkpoints.csv,96c397b5d7560c527498e2393360578dc8baa31e6c96dc8a6afc6b02b31c49b3,914,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_checkpoint_summary.csv,680e9fb8fd9d2a3bdd0e16a21f344678039db6002c5de5cf999f92f7f77b8167,12507,36,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_episode_metrics.csv,dd9a28bb778e3933095cea3ad05089cc7b4d8815c56ce3dbb98645e0240aa54c,217144,360,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_selected_checkpoints.csv,bd7bb686d47837b88a3756d9ceef83c3f90f2981d41fd1b4009fb992e6563e34,1512,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_strong_offset_balanced_recovery_bc_safety05_seed0_dev40/validation_checkpoint_summary.csv,5f132ad45553f605a0445a0ceaeb806faa25c0e0a6158336551ffabbc68c7508,4697,12,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_strong_offset_balanced_recovery_bc_safety05_seed0_dev40/validation_episode_metrics.csv,279b1b15a9d949d5c22c0139a85b50382511ac2b8357d450bbf0d1bce0dd7996,73033,120,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/happo_strong_offset_balanced_recovery_bc_safety05_seed0_dev40/validation_selected_checkpoints.csv,82d44809955099c8904406fa465523d55f59e4ac197ae3f479cf433cc373e737,954,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/no_graph_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_checkpoint_summary.csv,2add06af63fc1e5f8e93408612894c2a3080742c74c9855a4ecfbc43e43acf5f,13474,36,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/no_graph_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_episode_metrics.csv,f3fd293bb004eafb60fd18ae0039e42fee5eb47d715969a029bff0cae7e43141,228540,360,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/no_graph_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_selected_checkpoints.csv,3b228c82927ab085d07f1d720b91307acd2487589db9fa95040664dbb0722f0d,1603,3,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/single_graph_seed0_strong_offset_balanced_recovery_bc_safety10_dev40/validation_checkpoint_summary.csv,f6629c45add4ea41d42ceca4984eb7a6ed7cc2a332d1b8282f6e6ee01746ed94,5082,12,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/single_graph_seed0_strong_offset_balanced_recovery_bc_safety10_dev40/validation_episode_metrics.csv,96f15703ae41e0e48e69aff5eb4be80f6870d9bb18ef255949c0b2e951c05190,77972,120,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/single_graph_seed0_strong_offset_balanced_recovery_bc_safety10_dev40/validation_selected_checkpoints.csv,c3e24c06d7b44e6482b50f8fb7365da15ebee83eaf2975a70fbddbf7205f042a,979,1,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/single_graph_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_checkpoint_summary.csv,dd6bb33ab8bf22f985be4c607a6633ba92c2147e8d03f4f136cc4ecf4023d9da,13644,36,False,True,False
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/single_graph_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_episode_metrics.csv,8cc66ba790582ca770fd124f7a2f8ebaa3c63f4f5d55aa12da1960fb7ed8f148,231282,360,False,True,True
e02a753,results/paper_config_runs/stability_dev/checkpoint_sweeps/single_graph_strong_offset_balanced_recovery_bc_safety05_seed0_2_dev40/validation_selected_checkpoints.csv,829707348b7667ca82f8f88dad9e43e34090ed8d3ea2220c79edc3e621ee6730,1600,3,False,True,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_dev10/checkpoint_sweep/test_checkpoint_summary.csv,71d831d877202bdd718ec6ed41cb0e6204df090ec30eae16e57af95c4a48e3e0,1105,2,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_dev10/checkpoint_sweep/test_episode_metrics.csv,08a761042bdd8aaf42bf0ba78efb67ec21d881398c945eb0b215c46ac545b08b,12449,20,False,True,True
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_dev10/checkpoint_sweep/test_selected_checkpoints.csv,56357cb793a91eef916939404f09e32376d686c6be05e70d650cda90db982cb1,941,2,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_dev10/checkpoint_sweep/validation_checkpoint_summary.csv,9246e259651d6d12111c9826dbd2838f50ac482fff2ab3c05b88f0f4c562fd12,1633,4,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_dev10/checkpoint_sweep/validation_episode_metrics.csv,cc5697a4d63dc9618e7f4b404fd0f084c12d36ff80cc76648dc3bc4cd2f38075,23867,40,False,True,True
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_dev10/checkpoint_sweep/validation_selected_checkpoints.csv,0b5da5589f59e056b82bdd52b8fcccfd76c7d657302c9ca77fc2832661ad5b09,952,2,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep/test_checkpoint_summary.csv,68f0531f227eb84ecbfa7adb9f763c9cd017fed4c51528645104acfe338be8a3,1121,2,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep/test_episode_metrics.csv,d3f84cdcea22478aeed1c037545665f20eb57a3fd5ef0393ab642c80e803e031,23981,40,False,True,True
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep/test_selected_checkpoints.csv,f2d629795f5abc06c906b70715e7c269ce202d82337fb29345dc6ad6068d375b,955,2,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep/validation_checkpoint_summary.csv,ef7c261f16521e508a3e5842d7356a1c48ab68f2e8ceb5507dfef93501f8e57b,3824,12,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep/validation_episode_metrics.csv,1093d9b2e8fae854eb5dcec77766ce6977eee737bb4194fc8bc6840eaee1db50,138920,240,False,True,True
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep/validation_selected_checkpoints.csv,815805c1acdcb12ed527746db7695b37d39baed32d078d98f1f20d2d97f96518,967,2,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep_all3/test_checkpoint_summary.csv,94222a0e78dd8f95fe1351cf691cc0a93befceba25c2e7438f5c706f65a03030,1407,3,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep_all3/test_episode_metrics.csv,cfcd57e794fc3c0a7eca6d9b9483fa208bf4ebf900ab37e872239bbc97738694,35797,60,False,True,True
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep_all3/test_selected_checkpoints.csv,d9cb1e6efaf1538d43ba36eae9628a3603de2a12d77f4952b116ed5aaef31801,1204,3,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep_all3/validation_checkpoint_summary.csv,79e049c0cf2bb3a910529ae4699470eaff09804ef5bdbf1159d688ae1e8bea7b,5523,18,False,False,False
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep_all3/validation_episode_metrics.csv,ecce83cf72988c9d4e167ecc94c5e079f3a5208dda795cc1f6005eb07c4e1db9,208576,360,False,True,True
e02a753,results/param_matched_single_graph_3seed_bottleneck_strict_update60_dev/checkpoint_sweep_all3/validation_selected_checkpoints.csv,569934a86c590dcbe161b03afb2b0422436b81d8138437d1677c6b44ad0bb921,1221,3,False,False,False
e02a753,results/param_matched_single_graph_3seed_dev10_full_reference_same_split/test_checkpoint_summary.csv,29d14355400deb0e4fe118334ebbe3b43038cf0b89dac8a74b9da8d899203a6f,1150,2,False,False,False
e02a753,results/param_matched_single_graph_3seed_dev10_full_reference_same_split/test_episode_metrics.csv,c46e417c0f42892286816ab2e534be9ca3d0df09636d4fb95bf205f300b8893d,12973,20,False,True,True
