cohort,method,seed,bin_id,update_start,update_end,environment_steps_million_end,metric,mean_value
formal_2301_2305,utr_sg,2303,59,29501,30000,7.68,approx_kl,0.001830157093925359
formal_2301_2305,utr_sg,2303,59,29501,30000,7.68,policy_loss,-0.0027764997764728135
formal_2301_2305,utr_sg,2303,59,29501,30000,7.68,value_loss,1.0092145343236625
formal_2301_2305,utr_sg,2303,59,29501,30000,7.68,grad_norm,6.692616375118494
formal_2301_2305,utr_sg,2303,60,30001,30500,7.808,train_avg_reward,0.2509973983317614
formal_2301_2305,utr_sg,2303,60,30001,30500,7.808,entropy,1.5483934166431428
formal_2301_2305,utr_sg,2303,60,30001,30500,7.808,approx_kl,0.0021612775777133096
formal_2301_2305,utr_sg,2303,60,30001,30500,7.808,policy_loss,-0.0027960051216831512
formal_2301_2305,utr_sg,2303,60,30001,30500,7.808,value_loss,0.7121230844818056
formal_2301_2305,utr_sg,2303,60,30001,30500,7.808,grad_norm,5.36770267444849
formal_2301_2305,utr_sg,2303,61,30501,31000,7.936,train_avg_reward,0.26240289890766144
formal_2301_2305,utr_sg,2303,61,30501,31000,7.936,entropy,1.6386383599638938
formal_2301_2305,utr_sg,2303,61,30501,31000,7.936,approx_kl,0.0017623082174037922
formal_2301_2305,utr_sg,2303,61,30501,31000,7.936,policy_loss,-0.0026836262645527527
formal_2301_2305,utr_sg,2303,61,30501,31000,7.936,value_loss,0.732573133861646
formal_2301_2305,utr_sg,2303,61,30501,31000,7.936,grad_norm,6.133167322844267
formal_2301_2305,utr_sg,2303,62,31001,31500,8.064,train_avg_reward,0.24398000228404998
formal_2301_2305,utr_sg,2303,62,31001,31500,8.064,entropy,1.5659422472715379
formal_2301_2305,utr_sg,2303,62,31001,31500,8.064,approx_kl,0.0012757657792515876
formal_2301_2305,utr_sg,2303,62,31001,31500,8.064,policy_loss,-0.0021897770122983233
formal_2301_2305,utr_sg,2303,62,31001,31500,8.064,value_loss,1.4004625813551248
formal_2301_2305,utr_sg,2303,62,31001,31500,8.064,grad_norm,8.66694531005621
formal_2301_2305,utr_sg,2303,63,31501,32000,8.192,train_avg_reward,0.24571231173723937
formal_2301_2305,utr_sg,2303,63,31501,32000,8.192,entropy,1.6691350467801094
formal_2301_2305,utr_sg,2303,63,31501,32000,8.192,approx_kl,0.0017771934955496036
formal_2301_2305,utr_sg,2303,63,31501,32000,8.192,policy_loss,-0.0029685976422333575
formal_2301_2305,utr_sg,2303,63,31501,32000,8.192,value_loss,1.1668404071256517
formal_2301_2305,utr_sg,2303,63,31501,32000,8.192,grad_norm,7.239069704890251
formal_2301_2305,utr_sg,2303,64,32001,32500,8.32,train_avg_reward,0.2789684045761824
formal_2301_2305,utr_sg,2303,64,32001,32500,8.32,entropy,1.5744220159053803
formal_2301_2305,utr_sg,2303,64,32001,32500,8.32,approx_kl,0.0014810657440305734
formal_2301_2305,utr_sg,2303,64,32001,32500,8.32,policy_loss,-0.0026960009502054265
formal_2301_2305,utr_sg,2303,64,32001,32500,8.32,value_loss,0.8238927532136441
formal_2301_2305,utr_sg,2303,64,32001,32500,8.32,grad_norm,7.6079202037453655
formal_2301_2305,utr_sg,2303,65,32501,33000,8.448,train_avg_reward,0.28646903294324877
formal_2301_2305,utr_sg,2303,65,32501,33000,8.448,entropy,1.497223492026329
formal_2301_2305,utr_sg,2303,65,32501,33000,8.448,approx_kl,0.0015395039062544385
formal_2301_2305,utr_sg,2303,65,32501,33000,8.448,policy_loss,-0.0025819206121338836
formal_2301_2305,utr_sg,2303,65,32501,33000,8.448,value_loss,0.8654792385734618
formal_2301_2305,utr_sg,2303,65,32501,33000,8.448,grad_norm,8.329901069879531
formal_2301_2305,utr_sg,2303,66,33001,33500,8.576,train_avg_reward,0.2777141661345959
formal_2301_2305,utr_sg,2303,66,33001,33500,8.576,entropy,1.522110994040966
formal_2301_2305,utr_sg,2303,66,33001,33500,8.576,approx_kl,0.0012451052371537368
formal_2301_2305,utr_sg,2303,66,33001,33500,8.576,policy_loss,-0.002455160087308861
formal_2301_2305,utr_sg,2303,66,33001,33500,8.576,value_loss,0.8880994776785374
formal_2301_2305,utr_sg,2303,66,33001,33500,8.576,grad_norm,8.73178614526987
formal_2301_2305,utr_sg,2303,67,33501,34000,8.704,train_avg_reward,0.2843263506889343
formal_2301_2305,utr_sg,2303,67,33501,34000,8.704,entropy,1.5742159702777863
formal_2301_2305,utr_sg,2303,67,33501,34000,8.704,approx_kl,0.001490056739699862
formal_2301_2305,utr_sg,2303,67,33501,34000,8.704,policy_loss,-0.0025420171323009156
formal_2301_2305,utr_sg,2303,67,33501,34000,8.704,value_loss,0.7442377992328256
formal_2301_2305,utr_sg,2303,67,33501,34000,8.704,grad_norm,8.449430536419154
formal_2301_2305,utr_sg,2303,68,34001,34500,8.832,train_avg_reward,0.2750736303627491
formal_2301_2305,utr_sg,2303,68,34001,34500,8.832,entropy,1.555648397386074
formal_2301_2305,utr_sg,2303,68,34001,34500,8.832,approx_kl,0.001601488673093926
formal_2301_2305,utr_sg,2303,68,34001,34500,8.832,policy_loss,-0.0025627747587608648
formal_2301_2305,utr_sg,2303,68,34001,34500,8.832,value_loss,1.000423673743382
formal_2301_2305,utr_sg,2303,68,34001,34500,8.832,grad_norm,8.957365980297327
formal_2301_2305,utr_sg,2303,69,34501,35000,8.96,train_avg_reward,0.27084161350131036
formal_2301_2305,utr_sg,2303,69,34501,35000,8.96,entropy,1.665063315153122
formal_2301_2305,utr_sg,2303,69,34501,35000,8.96,approx_kl,0.0017750566977862607
formal_2301_2305,utr_sg,2303,69,34501,35000,8.96,policy_loss,-0.0028716932616771424
formal_2301_2305,utr_sg,2303,69,34501,35000,8.96,value_loss,1.0088701931238175
formal_2301_2305,utr_sg,2303,69,34501,35000,8.96,grad_norm,8.013981467813254
formal_2301_2305,utr_sg,2303,70,35001,35500,9.088,train_avg_reward,0.25659484561532736
formal_2301_2305,utr_sg,2303,70,35001,35500,9.088,entropy,1.5951872904896736
formal_2301_2305,utr_sg,2303,70,35001,35500,9.088,approx_kl,0.001595638538531296
formal_2301_2305,utr_sg,2303,70,35001,35500,9.088,policy_loss,-0.002897439965696286
formal_2301_2305,utr_sg,2303,70,35001,35500,9.088,value_loss,1.2746254353262485
formal_2301_2305,utr_sg,2303,70,35001,35500,9.088,grad_norm,8.116334983438254
formal_2301_2305,utr_sg,2303,71,35501,36000,9.216,train_avg_reward,0.2650889408290386
formal_2301_2305,utr_sg,2303,71,35501,36000,9.216,entropy,1.619731750369072
formal_2301_2305,utr_sg,2303,71,35501,36000,9.216,approx_kl,0.0017269767160141751
formal_2301_2305,utr_sg,2303,71,35501,36000,9.216,policy_loss,-0.0028658362811632455
formal_2301_2305,utr_sg,2303,71,35501,36000,9.216,value_loss,1.0390795467635616
formal_2301_2305,utr_sg,2303,71,35501,36000,9.216,grad_norm,9.385841010212898
formal_2301_2305,utr_sg,2303,72,36001,36500,9.344,train_avg_reward,0.2523649525642395
formal_2301_2305,utr_sg,2303,72,36001,36500,9.344,entropy,1.5472647559642791
formal_2301_2305,utr_sg,2303,72,36001,36500,9.344,approx_kl,0.0014910075221714544
formal_2301_2305,utr_sg,2303,72,36001,36500,9.344,policy_loss,-0.002557073744923942
formal_2301_2305,utr_sg,2303,72,36001,36500,9.344,value_loss,1.5357023911960423
formal_2301_2305,utr_sg,2303,72,36001,36500,9.344,grad_norm,9.373397567272185
formal_2301_2305,utr_sg,2303,73,36501,37000,9.472,train_avg_reward,0.2521517880782485
formal_2301_2305,utr_sg,2303,73,36501,37000,9.472,entropy,1.6026976906061172
formal_2301_2305,utr_sg,2303,73,36501,37000,9.472,approx_kl,0.0014257989735591123
formal_2301_2305,utr_sg,2303,73,36501,37000,9.472,policy_loss,-0.0023390704596587676
formal_2301_2305,utr_sg,2303,73,36501,37000,9.472,value_loss,1.446217408709228
formal_2301_2305,utr_sg,2303,73,36501,37000,9.472,grad_norm,8.988215444207192
formal_2301_2305,utr_sg,2303,74,37001,37500,9.6,train_avg_reward,0.25021580193936827
formal_2301_2305,utr_sg,2303,74,37001,37500,9.6,entropy,1.5502418995499612
formal_2301_2305,utr_sg,2303,74,37001,37500,9.6,approx_kl,0.0020576916647696603
formal_2301_2305,utr_sg,2303,74,37001,37500,9.6,policy_loss,-0.00280840225906007
formal_2301_2305,utr_sg,2303,74,37001,37500,9.6,value_loss,1.304965852752328
formal_2301_2305,utr_sg,2303,74,37001,37500,9.6,grad_norm,8.393027397304774
formal_2301_2305,utr_sg,2303,75,37501,38000,9.728,train_avg_reward,0.25650795848667624
formal_2301_2305,utr_sg,2303,75,37501,38000,9.728,entropy,1.5579411430358887
formal_2301_2305,utr_sg,2303,75,37501,38000,9.728,approx_kl,0.0016731474281644573
formal_2301_2305,utr_sg,2303,75,37501,38000,9.728,policy_loss,-0.0027088296684257065
formal_2301_2305,utr_sg,2303,75,37501,38000,9.728,value_loss,1.0789094120422378
formal_2301_2305,utr_sg,2303,75,37501,38000,9.728,grad_norm,9.461444727450608
formal_2301_2305,utr_sg,2303,76,38001,38500,9.856,train_avg_reward,0.26712344551086425
formal_2301_2305,utr_sg,2303,76,38001,38500,9.856,entropy,1.4507017453908921
formal_2301_2305,utr_sg,2303,76,38001,38500,9.856,approx_kl,0.001482782082476354
formal_2301_2305,utr_sg,2303,76,38001,38500,9.856,policy_loss,-0.002356091799420311
formal_2301_2305,utr_sg,2303,76,38001,38500,9.856,value_loss,0.9441345929056406
formal_2301_2305,utr_sg,2303,76,38001,38500,9.856,grad_norm,9.148904814660549
formal_2301_2305,utr_sg,2303,77,38501,39000,9.984,train_avg_reward,0.25864655709266665
formal_2301_2305,utr_sg,2303,77,38501,39000,9.984,entropy,1.5323124595880508
formal_2301_2305,utr_sg,2303,77,38501,39000,9.984,approx_kl,0.001230304729248924
formal_2301_2305,utr_sg,2303,77,38501,39000,9.984,policy_loss,-0.0023606344852216184
formal_2301_2305,utr_sg,2303,77,38501,39000,9.984,value_loss,1.3834146786425263
formal_2301_2305,utr_sg,2303,77,38501,39000,9.984,grad_norm,10.364996972233056
formal_2301_2305,utr_sg,2303,78,39001,39500,10.112,train_avg_reward,0.1828464184488569
formal_2301_2305,utr_sg,2303,78,39001,39500,10.112,entropy,1.5686632631317017
formal_2301_2305,utr_sg,2303,78,39001,39500,10.112,approx_kl,0.0010401109165233484
formal_2301_2305,utr_sg,2303,78,39001,39500,10.112,policy_loss,-0.0020707783342389873
formal_2301_2305,utr_sg,2303,78,39001,39500,10.112,value_loss,1.7050190143701103
formal_2301_2305,utr_sg,2303,78,39001,39500,10.112,grad_norm,9.875789560022808
formal_2301_2305,utr_sg,2304,0,1,500,0.128,train_avg_reward,-0.016259788463619772
formal_2301_2305,utr_sg,2304,0,1,500,0.128,entropy,2.668400788009167
formal_2301_2305,utr_sg,2304,0,1,500,0.128,approx_kl,0.0009105941051548144
formal_2301_2305,utr_sg,2304,0,1,500,0.128,policy_loss,-0.001974210820688184
formal_2301_2305,utr_sg,2304,0,1,500,0.128,value_loss,0.5421310801915824
formal_2301_2305,utr_sg,2304,0,1,500,0.128,grad_norm,1.5656875021904706
formal_2301_2305,utr_sg,2304,1,501,1000,0.256,train_avg_reward,0.030015000798372056
formal_2301_2305,utr_sg,2304,1,501,1000,0.256,entropy,2.525803717136383
formal_2301_2305,utr_sg,2304,1,501,1000,0.256,approx_kl,0.0008712074255093588
formal_2301_2305,utr_sg,2304,1,501,1000,0.256,policy_loss,-0.002241426968063522
formal_2301_2305,utr_sg,2304,1,501,1000,0.256,value_loss,0.33783578157890587
formal_2301_2305,utr_sg,2304,1,501,1000,0.256,grad_norm,1.0732364135831594
formal_2301_2305,utr_sg,2304,2,1001,1500,0.384,train_avg_reward,0.055842014344685595
formal_2301_2305,utr_sg,2304,2,1001,1500,0.384,entropy,2.4269864476919176
formal_2301_2305,utr_sg,2304,2,1001,1500,0.384,approx_kl,0.0008857808537983753
formal_2301_2305,utr_sg,2304,2,1001,1500,0.384,policy_loss,-0.0021770876009913134
formal_2301_2305,utr_sg,2304,2,1001,1500,0.384,value_loss,0.3724119212599471
formal_2301_2305,utr_sg,2304,2,1001,1500,0.384,grad_norm,1.3373183628246188
formal_2301_2305,utr_sg,2304,3,1501,2000,0.512,train_avg_reward,0.07840203682600987
formal_2301_2305,utr_sg,2304,3,1501,2000,0.512,entropy,2.5049352406859398
formal_2301_2305,utr_sg,2304,3,1501,2000,0.512,approx_kl,0.0007637394641177101
formal_2301_2305,utr_sg,2304,3,1501,2000,0.512,policy_loss,-0.0018619664772990447
formal_2301_2305,utr_sg,2304,3,1501,2000,0.512,value_loss,0.4611242407411337
formal_2301_2305,utr_sg,2304,3,1501,2000,0.512,grad_norm,1.738078986465931
formal_2301_2305,utr_sg,2304,4,2001,2500,0.64,train_avg_reward,0.08515930597065016
formal_2301_2305,utr_sg,2304,4,2001,2500,0.64,entropy,2.4270627509951592
formal_2301_2305,utr_sg,2304,4,2001,2500,0.64,approx_kl,0.0008202801426162599
formal_2301_2305,utr_sg,2304,4,2001,2500,0.64,policy_loss,-0.0019135715876926031
formal_2301_2305,utr_sg,2304,4,2001,2500,0.64,value_loss,0.6553560015708209
formal_2301_2305,utr_sg,2304,4,2001,2500,0.64,grad_norm,2.202906028047204
formal_2301_2305,utr_sg,2304,5,2501,3000,0.768,train_avg_reward,0.10065863380860537
formal_2301_2305,utr_sg,2304,5,2501,3000,0.768,entropy,2.3428699223399163
formal_2301_2305,utr_sg,2304,5,2501,3000,0.768,approx_kl,0.0007328088014322324
formal_2301_2305,utr_sg,2304,5,2501,3000,0.768,policy_loss,-0.001720304605084858
formal_2301_2305,utr_sg,2304,5,2501,3000,0.768,value_loss,0.8905342073366046
formal_2301_2305,utr_sg,2304,5,2501,3000,0.768,grad_norm,2.9165121719390155
formal_2301_2305,utr_sg,2304,6,3001,3500,0.896,train_avg_reward,0.1204603362660855
formal_2301_2305,utr_sg,2304,6,3001,3500,0.896,entropy,2.231743074178696
formal_2301_2305,utr_sg,2304,6,3001,3500,0.896,approx_kl,0.0007987033407192332
formal_2301_2305,utr_sg,2304,6,3001,3500,0.896,policy_loss,-0.0018134742584234073
formal_2301_2305,utr_sg,2304,6,3001,3500,0.896,value_loss,0.7824555714679882
formal_2301_2305,utr_sg,2304,6,3001,3500,0.896,grad_norm,2.8690683395266534
formal_2301_2305,utr_sg,2304,7,3501,4000,1.024,train_avg_reward,0.11661454189289361
formal_2301_2305,utr_sg,2304,7,3501,4000,1.024,entropy,2.446085834860802
formal_2301_2305,utr_sg,2304,7,3501,4000,1.024,approx_kl,0.0009667968906137503
formal_2301_2305,utr_sg,2304,7,3501,4000,1.024,policy_loss,-0.0020906366406921524
formal_2301_2305,utr_sg,2304,7,3501,4000,1.024,value_loss,0.7644017230588943
formal_2301_2305,utr_sg,2304,7,3501,4000,1.024,grad_norm,2.9521026380211115
formal_2301_2305,utr_sg,2304,8,4001,4500,1.152,train_avg_reward,0.13748071770370007
formal_2301_2305,utr_sg,2304,8,4001,4500,1.152,entropy,2.4479950318932535
formal_2301_2305,utr_sg,2304,8,4001,4500,1.152,approx_kl,0.0007057178821893709
formal_2301_2305,utr_sg,2304,8,4001,4500,1.152,policy_loss,-0.0017136809949700584
formal_2301_2305,utr_sg,2304,8,4001,4500,1.152,value_loss,0.7518152121957391
formal_2301_2305,utr_sg,2304,8,4001,4500,1.152,grad_norm,3.139447753801942
formal_2301_2305,utr_sg,2304,9,4501,5000,1.28,train_avg_reward,0.13262319973483683
formal_2301_2305,utr_sg,2304,9,4501,5000,1.28,entropy,2.3679473167061804
formal_2301_2305,utr_sg,2304,9,4501,5000,1.28,approx_kl,0.0009509560777757239
formal_2301_2305,utr_sg,2304,9,4501,5000,1.28,policy_loss,-0.0020433229077536077
formal_2301_2305,utr_sg,2304,9,4501,5000,1.28,value_loss,0.7975962244812399
formal_2301_2305,utr_sg,2304,9,4501,5000,1.28,grad_norm,3.3426003471165897
formal_2301_2305,utr_sg,2304,10,5001,5500,1.408,train_avg_reward,0.13116710336878895
formal_2301_2305,utr_sg,2304,10,5001,5500,1.408,entropy,2.3557366045713426
formal_2301_2305,utr_sg,2304,10,5001,5500,1.408,approx_kl,0.001064887837002516
formal_2301_2305,utr_sg,2304,10,5001,5500,1.408,policy_loss,-0.002084653847973835
formal_2301_2305,utr_sg,2304,10,5001,5500,1.408,value_loss,0.820618008138612
formal_2301_2305,utr_sg,2304,10,5001,5500,1.408,grad_norm,3.30063415196538
formal_2301_2305,utr_sg,2304,11,5501,6000,1.536,train_avg_reward,0.14785939339548348
formal_2301_2305,utr_sg,2304,11,5501,6000,1.536,entropy,2.456595454692841
formal_2301_2305,utr_sg,2304,11,5501,6000,1.536,approx_kl,0.0007877881791935881
formal_2301_2305,utr_sg,2304,11,5501,6000,1.536,policy_loss,-0.0018451787203549507
formal_2301_2305,utr_sg,2304,11,5501,6000,1.536,value_loss,0.8360705156326294
formal_2301_2305,utr_sg,2304,11,5501,6000,1.536,grad_norm,3.638734198734164
formal_2301_2305,utr_sg,2304,12,6001,6500,1.664,train_avg_reward,0.13887027368694543
formal_2301_2305,utr_sg,2304,12,6001,6500,1.664,entropy,2.4295024173259736
formal_2301_2305,utr_sg,2304,12,6001,6500,1.664,approx_kl,0.0010769040331266902
formal_2301_2305,utr_sg,2304,12,6001,6500,1.664,policy_loss,-0.0020724769841968314
formal_2301_2305,utr_sg,2304,12,6001,6500,1.664,value_loss,0.7350936376769096
formal_2301_2305,utr_sg,2304,12,6001,6500,1.664,grad_norm,3.3811712938696146
formal_2301_2305,utr_sg,2304,13,6501,7000,1.792,train_avg_reward,0.1465647379979491
formal_2301_2305,utr_sg,2304,13,6501,7000,1.792,entropy,2.453163658499718
formal_2301_2305,utr_sg,2304,13,6501,7000,1.792,approx_kl,0.000951621836222633
formal_2301_2305,utr_sg,2304,13,6501,7000,1.792,policy_loss,-0.002050889871954663
formal_2301_2305,utr_sg,2304,13,6501,7000,1.792,value_loss,0.9045544143617154
formal_2301_2305,utr_sg,2304,13,6501,7000,1.792,grad_norm,3.8453931689858436
formal_2301_2305,utr_sg,2304,14,7001,7500,1.92,train_avg_reward,0.14755163772031665
formal_2301_2305,utr_sg,2304,14,7001,7500,1.92,entropy,2.361842963337898
formal_2301_2305,utr_sg,2304,14,7001,7500,1.92,approx_kl,0.0009328880729717638
formal_2301_2305,utr_sg,2304,14,7001,7500,1.92,policy_loss,-0.002044643133543553
formal_2301_2305,utr_sg,2304,14,7001,7500,1.92,value_loss,0.8807769562788308
formal_2301_2305,utr_sg,2304,14,7001,7500,1.92,grad_norm,3.8767301955074074
formal_2301_2305,utr_sg,2304,15,7501,8000,2.048,train_avg_reward,0.16917346078529955
formal_2301_2305,utr_sg,2304,15,7501,8000,2.048,entropy,2.3888753316402433
formal_2301_2305,utr_sg,2304,15,7501,8000,2.048,approx_kl,0.0008616933666244221
formal_2301_2305,utr_sg,2304,15,7501,8000,2.048,policy_loss,-0.0019332629037238146
formal_2301_2305,utr_sg,2304,15,7501,8000,2.048,value_loss,0.9046850471049547
formal_2301_2305,utr_sg,2304,15,7501,8000,2.048,grad_norm,4.478828340232372
formal_2301_2305,utr_sg,2304,16,8001,8500,2.176,train_avg_reward,0.1718988804630935
formal_2301_2305,utr_sg,2304,16,8001,8500,2.176,entropy,2.3921650775671006
formal_2301_2305,utr_sg,2304,16,8001,8500,2.176,approx_kl,0.0008698045554807927
formal_2301_2305,utr_sg,2304,16,8001,8500,2.176,policy_loss,-0.0018564358542245522
formal_2301_2305,utr_sg,2304,16,8001,8500,2.176,value_loss,0.9201888400018216
formal_2301_2305,utr_sg,2304,16,8001,8500,2.176,grad_norm,4.772684151470661
formal_2301_2305,utr_sg,2304,17,8501,9000,2.304,train_avg_reward,0.19343790555372833
formal_2301_2305,utr_sg,2304,17,8501,9000,2.304,entropy,2.2788864217996596
formal_2301_2305,utr_sg,2304,17,8501,9000,2.304,approx_kl,0.0010038432855446137
formal_2301_2305,utr_sg,2304,17,8501,9000,2.304,policy_loss,-0.0019206210338661683
formal_2301_2305,utr_sg,2304,17,8501,9000,2.304,value_loss,0.9287043582238257
formal_2301_2305,utr_sg,2304,17,8501,9000,2.304,grad_norm,4.913750101804733
formal_2301_2305,utr_sg,2304,18,9001,9500,2.432,train_avg_reward,0.20306135757267474
formal_2301_2305,utr_sg,2304,18,9001,9500,2.432,entropy,2.2694367030262947
formal_2301_2305,utr_sg,2304,18,9001,9500,2.432,approx_kl,0.0011312940923598942
formal_2301_2305,utr_sg,2304,18,9001,9500,2.432,policy_loss,-0.0021887817971006185
formal_2301_2305,utr_sg,2304,18,9001,9500,2.432,value_loss,0.89877044987306
formal_2301_2305,utr_sg,2304,18,9001,9500,2.432,grad_norm,4.9462860074341295
formal_2301_2305,utr_sg,2304,19,9501,10000,2.56,train_avg_reward,0.20143570053577423
formal_2301_2305,utr_sg,2304,19,9501,10000,2.56,entropy,2.2717595520615577
formal_2301_2305,utr_sg,2304,19,9501,10000,2.56,approx_kl,0.0012320979746442992
formal_2301_2305,utr_sg,2304,19,9501,10000,2.56,policy_loss,-0.002260726799963665
formal_2301_2305,utr_sg,2304,19,9501,10000,2.56,value_loss,0.7055150908976793
formal_2301_2305,utr_sg,2304,19,9501,10000,2.56,grad_norm,4.65009949350357
formal_2301_2305,utr_sg,2304,20,10001,10500,2.688,train_avg_reward,0.1987394210025668
formal_2301_2305,utr_sg,2304,20,10001,10500,2.688,entropy,2.1627183095216753
formal_2301_2305,utr_sg,2304,20,10001,10500,2.688,approx_kl,0.0012420970481252876
formal_2301_2305,utr_sg,2304,20,10001,10500,2.688,policy_loss,-0.0023588203360144556
formal_2301_2305,utr_sg,2304,20,10001,10500,2.688,value_loss,0.7728865869157017
formal_2301_2305,utr_sg,2304,20,10001,10500,2.688,grad_norm,4.9525629019737245
formal_2301_2305,utr_sg,2304,21,10501,11000,2.816,train_avg_reward,0.17587299133464693
formal_2301_2305,utr_sg,2304,21,10501,11000,2.816,entropy,2.064712273955345
formal_2301_2305,utr_sg,2304,21,10501,11000,2.816,approx_kl,0.0016572382559658452
formal_2301_2305,utr_sg,2304,21,10501,11000,2.816,policy_loss,-0.002503130009687986
formal_2301_2305,utr_sg,2304,21,10501,11000,2.816,value_loss,0.7198074303884059
formal_2301_2305,utr_sg,2304,21,10501,11000,2.816,grad_norm,4.298540537893772
formal_2301_2305,utr_sg,2304,22,11001,11500,2.944,train_avg_reward,0.21649530625343322
formal_2301_2305,utr_sg,2304,22,11001,11500,2.944,entropy,2.046622182071209
formal_2301_2305,utr_sg,2304,22,11001,11500,2.944,approx_kl,0.0012044987371086777
formal_2301_2305,utr_sg,2304,22,11001,11500,2.944,policy_loss,-0.0019164355442251486
formal_2301_2305,utr_sg,2304,22,11001,11500,2.944,value_loss,0.8757992621548474
formal_2301_2305,utr_sg,2304,22,11001,11500,2.944,grad_norm,6.005805539786816
formal_2301_2305,utr_sg,2304,23,11501,12000,3.072,train_avg_reward,0.21889857918024064
formal_2301_2305,utr_sg,2304,23,11501,12000,3.072,entropy,2.000485527515411
formal_2301_2305,utr_sg,2304,23,11501,12000,3.072,approx_kl,0.0010521628607025365
formal_2301_2305,utr_sg,2304,23,11501,12000,3.072,policy_loss,-0.0019011361016344859
formal_2301_2305,utr_sg,2304,23,11501,12000,3.072,value_loss,0.9914772299192846
formal_2301_2305,utr_sg,2304,23,11501,12000,3.072,grad_norm,5.885109665453434
formal_2301_2305,utr_sg,2304,24,12001,12500,3.2,train_avg_reward,0.22743826747685672
formal_2301_2305,utr_sg,2304,24,12001,12500,3.2,entropy,1.943762640118599
formal_2301_2305,utr_sg,2304,24,12001,12500,3.2,approx_kl,0.0016132198238004384
formal_2301_2305,utr_sg,2304,24,12001,12500,3.2,policy_loss,-0.002392999484930565
formal_2301_2305,utr_sg,2304,24,12001,12500,3.2,value_loss,0.6871838816087693
formal_2301_2305,utr_sg,2304,24,12001,12500,3.2,grad_norm,5.187112299501896
formal_2301_2305,utr_sg,2304,25,12501,13000,3.328,train_avg_reward,0.2257289282679558
formal_2301_2305,utr_sg,2304,25,12501,13000,3.328,entropy,1.944009771168232
formal_2301_2305,utr_sg,2304,25,12501,13000,3.328,approx_kl,0.0014898885948956965
formal_2301_2305,utr_sg,2304,25,12501,13000,3.328,policy_loss,-0.0023110686877736795
formal_2301_2305,utr_sg,2304,25,12501,13000,3.328,value_loss,0.6611351542845368
formal_2301_2305,utr_sg,2304,25,12501,13000,3.328,grad_norm,4.839274031043053
formal_2301_2305,utr_sg,2304,26,13001,13500,3.456,train_avg_reward,0.22972707508504392
formal_2301_2305,utr_sg,2304,26,13001,13500,3.456,entropy,1.9655380188822746
formal_2301_2305,utr_sg,2304,26,13001,13500,3.456,approx_kl,0.001867028955675473
formal_2301_2305,utr_sg,2304,26,13001,13500,3.456,policy_loss,-0.0025739482738842147
formal_2301_2305,utr_sg,2304,26,13001,13500,3.456,value_loss,0.5819207785148174
formal_2301_2305,utr_sg,2304,26,13001,13500,3.456,grad_norm,4.512551785498857
formal_2301_2305,utr_sg,2304,27,13501,14000,3.584,train_avg_reward,0.22256848761439324
formal_2301_2305,utr_sg,2304,27,13501,14000,3.584,entropy,1.8480521114468575
formal_2301_2305,utr_sg,2304,27,13501,14000,3.584,approx_kl,0.001530252022552302
formal_2301_2305,utr_sg,2304,27,13501,14000,3.584,policy_loss,-0.0024538969362716645
formal_2301_2305,utr_sg,2304,27,13501,14000,3.584,value_loss,0.7228097552023828
formal_2301_2305,utr_sg,2304,27,13501,14000,3.584,grad_norm,5.015102691426873
formal_2301_2305,utr_sg,2304,28,14001,14500,3.712,train_avg_reward,0.10213775964081287
formal_2301_2305,utr_sg,2304,28,14001,14500,3.712,entropy,1.9252516077160835
formal_2301_2305,utr_sg,2304,28,14001,14500,3.712,approx_kl,0.0028804660985852016
formal_2301_2305,utr_sg,2304,28,14001,14500,3.712,policy_loss,-0.0032660348327179342
formal_2301_2305,utr_sg,2304,28,14001,14500,3.712,value_loss,0.4049509003562853
formal_2301_2305,utr_sg,2304,28,14001,14500,3.712,grad_norm,2.2021549834907055
formal_2301_2305,utr_sg,2304,29,14501,15000,3.84,train_avg_reward,0.22163346655666827
formal_2301_2305,utr_sg,2304,29,14501,15000,3.84,entropy,2.044890023231506
formal_2301_2305,utr_sg,2304,29,14501,15000,3.84,approx_kl,0.0011836421899203428
formal_2301_2305,utr_sg,2304,29,14501,15000,3.84,policy_loss,-0.001882420094527628
formal_2301_2305,utr_sg,2304,29,14501,15000,3.84,value_loss,1.735811863951385
formal_2301_2305,utr_sg,2304,29,14501,15000,3.84,grad_norm,8.054918966978788
formal_2301_2305,utr_sg,2304,30,15001,15500,3.968,train_avg_reward,0.2053547387868166
formal_2301_2305,utr_sg,2304,30,15001,15500,3.968,entropy,2.0237218104600907
formal_2301_2305,utr_sg,2304,30,15001,15500,3.968,approx_kl,0.001362342075705327
formal_2301_2305,utr_sg,2304,30,15001,15500,3.968,policy_loss,-0.0021691303623374964
formal_2301_2305,utr_sg,2304,30,15001,15500,3.968,value_loss,1.9732563310861588
formal_2301_2305,utr_sg,2304,30,15001,15500,3.968,grad_norm,8.888727015465498
formal_2301_2305,utr_sg,2304,31,15501,16000,4.096,train_avg_reward,0.2089065959448926
formal_2301_2305,utr_sg,2304,31,15501,16000,4.096,entropy,2.0502466678619387
formal_2301_2305,utr_sg,2304,31,15501,16000,4.096,approx_kl,0.0017875689912101118
formal_2301_2305,utr_sg,2304,31,15501,16000,4.096,policy_loss,-0.0026679498150169526
formal_2301_2305,utr_sg,2304,31,15501,16000,4.096,value_loss,1.9858250232674182
formal_2301_2305,utr_sg,2304,31,15501,16000,4.096,grad_norm,7.483448952198029
