method,train_seed,cell,episode_id,eval_seed,checkpoint_path,checkpoint_sha256,checkpoint_update,protocol_tag,implementation_tag,preflight_lock_tag,steps,failure_start_step,failure_exposed,success,collision,post_failure_chain_recovered,recovery_window_start_step,recovery_event_time,censor_time,recovery_observed,reward
param_matched_single,1,M2,25,1208632,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-50.06982049532235
param_matched_single,1,M2,26,1208633,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-47.93942537158728
param_matched_single,1,M2,27,1208634,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-27.299701334908605
param_matched_single,1,M2,28,1208635,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-42.48076228424907
param_matched_single,1,M2,29,1208636,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-44.535315331071615
param_matched_single,1,M2,30,1208637,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-54.375168106518686
param_matched_single,1,M2,31,1208638,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-44.863322634249926
param_matched_single,1,M2,32,1208639,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-47.47429336979985
param_matched_single,1,M2,33,1208640,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-40.245295844972134
param_matched_single,1,M2,34,1208641,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-54.24084752541967
param_matched_single,1,M2,35,1208642,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-51.62974177673459
param_matched_single,1,M2,36,1208643,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-38.87288613989949
param_matched_single,1,M2,37,1208644,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-41.79448951408267
param_matched_single,1,M2,38,1208645,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-50.927488066256046
param_matched_single,1,M2,39,1208646,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-42.03874545916915
param_matched_single,1,M2,40,1208647,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-40.77357313409448
param_matched_single,1,M2,41,1208648,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-50.110980056691915
param_matched_single,1,M2,42,1208649,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-49.748948615044355
param_matched_single,1,M2,43,1208650,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-61.09309373795986
param_matched_single,1,M2,44,1208651,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-40.43724421039224
param_matched_single,1,M2,45,1208652,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-41.40471653267741
param_matched_single,1,M2,46,1208653,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-42.760846860706806
param_matched_single,1,M2,47,1208654,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-50.251938657835126
param_matched_single,1,M2,48,1208655,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-42.13980858772993
param_matched_single,1,M2,49,1208656,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-48.722219152376056
param_matched_single,1,M2,50,1208657,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-49.46485323831439
param_matched_single,1,M2,51,1208658,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-50.87846822012216
param_matched_single,1,M2,52,1208659,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-51.34751056320965
param_matched_single,1,M2,53,1208660,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-49.12511442648247
param_matched_single,1,M2,54,1208661,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-51.45470483927056
param_matched_single,1,M2,55,1208662,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-53.62245293101296
param_matched_single,1,M2,56,1208663,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-40.05520588345826
param_matched_single,1,M2,57,1208664,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-37.761016016826034
param_matched_single,1,M2,58,1208665,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-49.541299192234874
param_matched_single,1,M2,59,1208666,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-40.117018684744835
param_matched_single,1,M2,60,1208667,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-55.03031142009422
param_matched_single,1,M2,61,1208668,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-56.54094137111679
param_matched_single,1,M2,62,1208669,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-33.90448754094541
param_matched_single,1,M2,63,1208670,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-48.10904064588249
param_matched_single,1,M2,64,1208671,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-42.51531197875738
param_matched_single,1,M2,65,1208672,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-50.93665541522205
param_matched_single,1,M2,66,1208673,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-48.69368956424296
param_matched_single,1,M2,67,1208674,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-39.72269392386079
param_matched_single,1,M2,68,1208675,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-52.23792431689799
param_matched_single,1,M2,69,1208676,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-54.023114677518606
param_matched_single,1,M2,70,1208677,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-48.95667448453605
param_matched_single,1,M2,71,1208678,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-46.20073017291725
param_matched_single,1,M2,72,1208679,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-51.73099509626627
param_matched_single,1,M2,73,1208680,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-51.192351346137
param_matched_single,1,M2,74,1208681,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-37.45410378091037
param_matched_single,1,M2,75,1208682,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-37.87597082927823
param_matched_single,1,M2,76,1208683,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-50.106399761745706
param_matched_single,1,M2,77,1208684,D:\Code\Codex\ri_gmappo_uav\results\paper_config_runs\formal_budget_post_sixth_freeze_v1.4_formal_main_20260802\param_matched_single\ppo_seed1_1m\actor_critic_update_0200.pt,FE03232706899B7C79125CCC834172EFB5CD80EF4953F84669D72610B6D50EB0,200,p3a-ood-protocol-v1.1,p3a-ood-eval-impl-v1.1.3,p3a-ood-preflight-lock-v1.1,260.0,25.0,1.0,0.0,0.0,0.0,-1.0,-1.0,235.0,0.0,-42.03901122882962
