case,oracle_mode,target_policy,rollout_seed,episode,step,success,timeout,collision,constraint_violation,mean_range,min_blue_red_distance,min_blue_blue_distance,tracking_rate,attack_window_rate,attack_geometry_score,chain_closed,comm_connectivity,mean_message_age,action_0,action_1,action_2,blue0_x,blue0_y,blue0_z,blue1_x,blue1_y,blue1_z,blue2_x,blue2_y,blue2_z,red0_x,red0_y,red0_z
weaving_mild_offset,offset,weaving_mild,509000,0,182.0,0.0,0.0,0.0,0.0,8526.9248046875,5266.43408203125,4062.45751953125,0.6666666865348816,0.0,0.4121102997718297,0.0,1.0,0.0,3,22,3,25939.1015625,-18576.810546875,5828.1806640625,19814.916015625,-14781.2958984375,5169.845703125,27579.7421875,-14877.197265625,5475.021484375,32748.685546875,-15884.4111328125,5528.61865234375
weaving_mild_offset,offset,weaving_mild,509000,0,183.0,0.0,0.0,0.0,0.0,8504.2998046875,5219.62744140625,4074.76318359375,0.6666666865348816,0.0,0.5635645300033701,0.0,1.0,0.0,23,4,23,26181.482421875,-18612.205078125,5833.08056640625,20024.0546875,-14839.1767578125,5169.845703125,27826.453125,-14901.951171875,5470.06201171875,32955.75390625,-15868.404296875,5497.52294921875
weaving_mild_offset,offset,weaving_mild,509000,0,184.0,0.0,0.0,0.0,0.0,8494.0830078125,5194.80126953125,4075.62548828125,0.6666666865348816,0.3333333432674408,0.4358063991134932,0.0,1.0,0.0,12,22,0,26406.0546875,-18644.998046875,5837.6201171875,20234.8359375,-14890.7578125,5169.845703125,28048.005859375,-14935.888671875,5441.10107421875,33162.015625,-15848.2255859375,5463.6279296875
weaving_mild_offset,offset,weaving_mild,509000,0,185.0,0.0,0.0,0.0,0.0,8469.3291015625,5145.193359375,4055.103271484375,0.6666666865348816,0.3333333432674408,0.6248138729718455,0.0,1.0,0.0,23,13,8,26649.525390625,-18671.888671875,5842.52001953125,20445.6171875,-14942.3388671875,5169.845703125,28290.814453125,-14986.1201171875,5436.1416015625,33367.359375,-15823.75,5427.09716796875
weaving_mild_offset,offset,weaving_mild,509000,0,186.0,0.0,0.0,0.0,0.0,8458.4736328125,5116.72216796875,4054.236083984375,0.6666666865348816,0.3333333432674408,0.47030285759298024,0.0,1.0,0.0,3,13,21,26874.09765625,-18704.681640625,5847.0595703125,20656.3984375,-14993.919921875,5169.845703125,28514.1640625,-15020.3330078125,5431.6220703125,33571.70703125,-15795.0654296875,5388.11181640625
weaving_mild_offset,offset,weaving_mild,509000,0,187.0,1.0,0.0,0.0,0.0,8433.482421875,5065.57080078125,4046.2392578125,0.6666666865348816,0.3333333432674408,0.6291905908319583,1.0,1.0,0.0,23,22,14,27117.568359375,-18731.572265625,5851.95947265625,20868.630859375,-15039.1552734375,5169.845703125,28759.255859375,-15057.876953125,5426.66259765625,33774.984375,-15762.2294921875,5346.87060546875
weaving_mild_offset,offset,weaving_mild,509001,1,1.0,0.0,0.0,0.0,0.0,24685.720703125,24032.8046875,5848.83056640625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,20,5,-13798.8876953125,-5472.68359375,4804.0595703125,-15811.64453125,5.652351379394531,5185.46142578125,-13775.662109375,5465.6357421875,4595.46044921875,9792.8330078125,781.611572265625,4997.55322265625
weaving_mild_offset,offset,weaving_mild,509001,1,2.0,0.0,0.0,0.0,0.0,24258.923828125,23591.232421875,5812.4619140625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,23,5,-13581.1171875,-5435.3017578125,4808.4794921875,-15609.6103515625,17.788976669311523,5169.845703125,-13531.8740234375,5415.20166015625,4590.48095703125,9587.4482421875,737.8289794921875,4997.15673828125
weaving_mild_offset,offset,weaving_mild,509001,1,3.0,0.0,0.0,0.0,0.0,23816.443359375,23133.47265625,5747.9951171875,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,26,5,-13347.16796875,-5386.6591796875,4813.25927734375,-15393.48828125,37.29262161254883,5169.845703125,-13270.7255859375,5346.84765625,4585.08154296875,9384.30078125,684.6500854492188,4998.90234375
weaving_mild_offset,offset,weaving_mild,509001,1,4.0,0.0,0.0,0.0,0.0,23374.947265625,22681.623046875,5664.95947265625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,23,22,4,-13109.2373046875,-5328.43359375,4818.1591796875,-15178.048828125,63.270172119140625,5169.845703125,-13013.482421875,5265.0126953125,4579.68212890625,9183.841796875,622.1948852539062,5002.85986328125
weaving_mild_offset,offset,weaving_mild,509001,1,5.0,0.0,0.0,0.0,0.0,22937.333984375,22236.7890625,5563.63525390625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,22,4,-12873.490234375,-5261.91796875,4823.05908203125,-14963.4853515625,95.6982421875,5169.845703125,-12760.8408203125,5169.91748046875,4574.28271484375,8986.5185546875,550.6065673828125,5009.076171875
weaving_mild_offset,offset,weaving_mild,509001,1,6.0,0.0,0.0,0.0,0.0,22504.646484375,21800.44921875,5441.2001953125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,22,7,-12640.21484375,-5187.193359375,4827.958984375,-14749.9912109375,134.5476531982422,5169.845703125,-12514.40234375,5062.22119140625,4598.146484375,8792.76953125,470.051025390625,5017.57470703125
weaving_mild_offset,offset,weaving_mild,509001,1,7.0,0.0,0.0,0.0,0.0,22076.935546875,21373.2265625,5311.703125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-12409.697265625,-5104.3515625,4832.85888671875,-14535.427734375,166.97572326660156,5169.845703125,-12273.89453125,4941.861328125,4622.01025390625,8603.0244140625,380.716064453125,5028.35546875
weaving_mild_offset,offset,weaving_mild,509001,1,8.0,0.0,0.0,0.0,0.0,21655.080078125,20956.158203125,5175.17529296875,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-12182.2197265625,-5013.494140625,4837.7587890625,-14319.98828125,192.95327758789062,5169.845703125,-12039.9677734375,4809.16357421875,4645.8740234375,8417.7021484375,282.81036376953125,5041.39453125
weaving_mild_offset,offset,weaving_mild,509001,1,9.0,0.0,0.0,0.0,0.0,21239.955078125,20550.234375,5031.6572265625,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,4,-11958.0615234375,-4914.732421875,4842.65869140625,-14103.8662109375,212.45692443847656,5169.845703125,-11813.25390625,4664.486328125,4669.73779296875,8237.2060546875,176.56210327148438,5056.64404296875
weaving_mild_offset,offset,weaving_mild,509001,1,10.0,0.0,0.0,0.0,0.0,20830.755859375,20151.35546875,4895.04443359375,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,13,-11737.49609375,-4808.18701171875,4847.55859375,-13887.2568359375,225.4691162109375,5169.845703125,-11586.5400390625,4519.80908203125,4693.6015625,8061.9267578125,62.21748352050781,5074.03369140625
weaving_mild_offset,offset,weaving_mild,509001,1,11.0,0.0,0.0,0.0,0.0,20428.625,19764.919921875,4751.51708984375,0.0,0.0,0.0,0.0,1.0,86.66666412353516,4,4,4,-11513.337890625,-4709.42529296875,4852.45849609375,-13670.3544921875,231.97813415527344,5169.845703125,-11367.65234375,4363.54345703125,4717.46533203125,7892.23681640625,-59.96095275878906,5093.4697265625
weaving_mild_offset,offset,weaving_mild,509001,1,12.0,0.0,0.0,0.0,0.0,20031.837890625,19381.185546875,4628.84130859375,0.0,0.0,0.0,0.0,1.0,86.66666412353516,22,4,22,-11292.7724609375,-4602.8798828125,4857.3583984375,-13453.3544921875,231.97813415527344,5169.845703125,-11140.9384765625,4218.8662109375,4741.3291015625,7728.4921875,-189.6960906982422,5114.83642578125
weaving_mild_offset,offset,weaving_mild,509001,1,13.0,0.0,0.0,0.0,0.0,19643.232421875,19010.498046875,4488.21142578125,0.0,0.0,0.0,0.0,1.0,86.66666412353516,4,22,4,-11068.6142578125,-4504.1181640625,4862.25830078125,-13236.4521484375,238.48715209960938,5169.845703125,-10922.05078125,4062.6005859375,4765.19287109375,7571.03076171875,-326.697998046875,5137.99755859375
weaving_mild_offset,offset,weaving_mild,509001,1,14.0,0.0,0.0,0.0,0.0,19263.869140625,18653.705078125,4340.80517578125,0.0,0.0,0.0,0.0,1.0,0.0,13,4,4,-10844.4560546875,-4405.3564453125,4867.158203125,-13019.4521484375,238.48715209960938,5169.845703125,-10711.58203125,3895.169189453125,4789.056640625,7420.17236328125,-470.6656494140625,5162.796875
weaving_mild_offset,offset,weaving_mild,509001,1,15.0,0.0,0.0,0.0,0.0,18889.978515625,18273.115234375,4214.421875,0.0,0.0,0.0,0.0,1.0,0.0,4,4,22,-10616.978515625,-4314.4990234375,4872.05810546875,-12802.5498046875,231.97811889648438,5169.845703125,-10492.6953125,3738.90380859375,4812.92041015625,7276.21728515625,-621.2885131835938,5189.0595703125
weaving_mild_offset,offset,weaving_mild,509001,1,16.0,0.0,0.0,0.0,0.0,18526.810546875,17869.30859375,4081.3388671875,0.0,0.0,0.0,0.0,1.0,0.0,22,4,4,-10392.8203125,-4215.7373046875,4876.9580078125,-12585.9404296875,218.96592712402344,5169.845703125,-10282.2265625,3571.472412109375,4836.7841796875,7139.44873046875,-778.247802734375,5216.59326171875
weaving_mild_offset,offset,weaving_mild,509001,1,17.0,0.0,0.0,0.0,0.0,18173.873046875,17471.82421875,3941.60400390625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-10165.3427734375,-4124.8798828125,4881.85791015625,-12369.818359375,199.4622802734375,5169.845703125,-10080.744140625,3393.327880859375,4860.64794921875,7010.13134765625,-941.2178344726562,5245.19091796875
weaving_mild_offset,offset,weaving_mild,509001,1,18.0,0.0,0.0,0.0,0.0,17827.470703125,17081.359375,3812.011962890625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,22,-9934.8251953125,-4042.038330078125,4886.7578125,-12153.208984375,186.45008850097656,5169.845703125,-9870.275390625,3225.896484375,4884.51171875,6888.513671875,-1109.8665771484375,5274.63134765625
weaving_mild_offset,offset,weaving_mild,509001,1,19.0,0.0,0.0,0.0,0.0,17493.154296875,16701.716796875,3675.94384765625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,4,-9707.34765625,-3951.180908203125,4891.65771484375,-11937.0869140625,166.94644165039062,5169.845703125,-9668.79296875,3047.751953125,4908.37548828125,6774.82763671875,-1283.8564453125,5304.6806640625
weaving_mild_offset,offset,weaving_mild,509001,1,20.0,0.0,0.0,0.0,0.0,17168.208984375,16330.2138671875,3547.3876953125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-9476.830078125,-3868.33935546875,4896.5576171875,-11721.6474609375,140.96888732910156,5169.845703125,-9467.310546875,2869.607421875,4932.2392578125,6669.28955078125,-1462.84423828125,5335.0947265625
weaving_mild_offset,offset,weaving_mild,509001,1,21.0,0.0,0.0,0.0,0.0,16853.025390625,15967.486328125,3426.4267578125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-9243.5546875,-3793.614990234375,4901.45751953125,-11507.083984375,108.54080963134766,5169.845703125,-9265.828125,2691.462890625,4956.10302734375,6572.10107421875,-1646.481201171875,5365.62158203125
weaving_mild_offset,offset,weaving_mild,509001,1,22.0,0.0,0.0,0.0,0.0,16550.716796875,15616.3408203125,3293.72607421875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,16,13,4,-9011.6689453125,-3719.335693359375,4928.5966796875,-11292.5205078125,76.11273193359375,5169.845703125,-9073.8779296875,2503.0869140625,4979.966796875,6483.45068359375,-1834.412353515625,5396.001953125
weaving_mild_offset,offset,weaving_mild,509001,1,23.0,0.0,0.0,0.0,0.0,16256.63671875,15275.009765625,3182.806396484375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-8777.326171875,-3653.216064453125,4955.73583984375,-11079.0263671875,37.26331329345703,5169.845703125,-8872.3955078125,2324.9423828125,5003.83056640625,6403.5126953125,-2026.276123046875,5425.97265625
weaving_mild_offset,offset,weaving_mild,509001,1,24.0,0.0,0.0,0.0,0.0,15975.2060546875,14944.0263671875,3060.475341796875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,4,-8540.8125,-3595.33740234375,4982.875,-10865.5322265625,-1.5861053466796875,5169.845703125,-8680.4453125,2136.56640625,5027.6943359375,6332.44921875,-2221.703369140625,5455.267578125
weaving_mild_offset,offset,weaving_mild,509001,1,25.0,0.0,0.0,0.0,0.0,15702.59765625,14623.892578125,2960.19189453125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-8302.4189453125,-3545.770263671875,5010.01416015625,-10653.2998046875,-46.82190704345703,5169.845703125,-8478.962890625,1958.4219970703125,5051.55810546875,6270.408203125,-2420.31640625,5483.61962890625
weaving_mild_offset,offset,weaving_mild,509001,1,26.0,0.0,0.0,0.0,0.0,15443.4140625,14316.1337890625,2848.91162109375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,13,4,-8064.025390625,-3496.203125,5037.1533203125,-10441.0673828125,-92.05770874023438,5169.845703125,-8287.0126953125,1770.0460205078125,5075.421875,6217.52490234375,-2621.727783203125,5510.76416015625
weaving_mild_offset,offset,weaving_mild,509001,1,27.0,0.0,0.0,0.0,0.0,15193.5048828125,14020.0615234375,2759.902587890625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-7824.04296875,-3455.008544921875,5064.29248046875,-10230.287109375,-143.63917541503906,5169.845703125,-8085.5302734375,1591.901611328125,5099.28564453125,6173.92041015625,-2825.5400390625,5536.43994140625
weaving_mild_offset,offset,weaving_mild,509001,1,28.0,0.0,0.0,0.0,0.0,14956.8095703125,13736.041015625,2655.43115234375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,4,-7582.76611328125,-3422.23681640625,5091.431640625,-10018.0546875,-188.87496948242188,5169.845703125,-7893.57958984375,1403.525634765625,5123.1494140625,6139.70068359375,-3031.343994140625,5560.3916015625
weaving_mild_offset,offset,weaving_mild,509001,1,29.0,0.0,0.0,0.0,0.0,14729.6689453125,13464.376953125,2573.55322265625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-7340.490234375,-3397.92822265625,5118.57080078125,-9807.2744140625,-240.45643615722656,5169.845703125,-7692.09716796875,1225.3812255859375,5147.01318359375,6114.955078125,-3238.71923828125,5582.37158203125
weaving_mild_offset,offset,weaving_mild,509001,1,30.0,0.0,0.0,0.0,0.0,14516.12109375,13205.3193359375,2486.905517578125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-7097.51220703125,-3382.1123046875,5145.7099609375,-9598.1357421875,-298.337158203125,5169.845703125,-7500.146484375,1037.0052490234375,5170.876953125,6099.75537109375,-3447.233154296875,5602.14306640625
weaving_mild_offset,offset,weaving_mild,509001,1,31.0,0.0,0.0,0.0,0.0,14312.2509765625,12959.0439453125,2422.68603515625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-6854.12939453125,-3374.80859375,5172.84912109375,-9390.828125,-362.46502685546875,5169.845703125,-7298.6640625,858.86083984375,5194.74072265625,6094.154296875,-3656.441162109375,5619.4814453125
weaving_mild_offset,offset,weaving_mild,509001,1,32.0,0.0,0.0,0.0,0.0,14119.6533203125,12725.669921875,2357.941650390625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,13,-6610.64013671875,-3376.026123046875,5199.98828125,-9181.689453125,-420.34576416015625,5169.845703125,-7097.181640625,680.7164306640625,5218.6044921875,6098.18310546875,-3865.8876953125,5634.17578125
weaving_mild_offset,offset,weaving_mild,509001,1,33.0,0.0,0.0,0.0,0.0,13938.546875,12505.2373046875,2302.271484375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-6367.3427734375,-3385.76318359375,5227.12744140625,-8974.3818359375,-484.4736328125,5169.845703125,-6895.69921875,502.5719909667969,5242.46826171875,6111.8505859375,-4075.106689453125,5646.03271484375
weaving_mild_offset,offset,weaving_mild,509001,1,34.0,0.0,0.0,0.0,0.0,13767.1689453125,12297.7177734375,2267.98681640625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-6124.53515625,-3404.008056640625,5254.2666015625,-8769.0908203125,-554.7909545898438,5169.845703125,-6685.22998046875,335.14068603515625,5266.33203125,6135.140625,-4283.62353515625,5654.876953125
weaving_mild_offset,offset,weaving_mild,509001,1,35.0,0.0,0.0,0.0,0.0,13608.375,12103.0166015625,2225.486328125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,4,-5882.5146484375,-3430.73828125,5281.40576171875,-8563.7998046875,-625.1082763671875,5169.845703125,-6483.74755859375,156.99624633789062,5290.19580078125,6168.01171875,-4490.95703125,5660.55322265625
weaving_mild_offset,offset,weaving_mild,509001,1,36.0,0.0,0.0,0.0,0.0,13458.8984375,11920.966796875,2203.590576171875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-5641.57763671875,-3465.921142578125,5308.544921875,-8360.7099609375,-701.5517578125,5169.845703125,-6273.2783203125,-10.435043334960938,5314.0595703125,6210.39501953125,-4696.6220703125,5662.9287109375
weaving_mild_offset,offset,weaving_mild,509001,1,37.0,0.0,0.0,0.0,0.0,13319.6259765625,11751.3447265625,2180.290771484375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,10,-5402.01953125,-3509.513427734375,5335.68408203125,-8155.4189453125,-771.8690795898438,5169.845703125,-6062.0244140625,-178.49053955078125,5308.66015625,6262.193359375,-4900.130859375,5661.8935546875
weaving_mild_offset,offset,weaving_mild,509001,1,38.0,0.0,0.0,0.0,0.0,13190.578125,11593.8603515625,2164.744384765625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-5164.13330078125,-3561.4619140625,5362.8232421875,-7952.3291015625,-848.3126220703125,5169.845703125,-5850.7705078125,-346.5460205078125,5303.2607421875,6323.28125,-5100.998046875,5657.36279296875
weaving_mild_offset,offset,weaving_mild,509001,1,39.0,0.0,0.0,0.0,0.0,13070.125,11448.185546875,2166.98779296875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-4928.21044921875,-3621.702880859375,5389.96240234375,-7751.6240234375,-930.8135375976562,5169.845703125,-5631.0673828125,-503.39410400390625,5297.861328125,6393.50537109375,-5298.7431640625,5649.27734375
weaving_mild_offset,offset,weaving_mild,509001,1,40.0,0.0,0.0,0.0,0.0,12959.9873046875,11313.9453125,2158.530517578125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,4,-4694.54052734375,-3690.16259765625,5417.1015625,-7548.5341796875,-1007.257080078125,5169.845703125,-5419.8134765625,-671.4495849609375,5292.4619140625,6472.6845703125,-5492.8935546875,5637.60400390625
weaving_mild_offset,offset,weaving_mild,509001,1,41.0,0.0,0.0,0.0,0.0,12857.5732421875,11190.740234375,2166.748046875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-4463.4091796875,-3766.757080078125,5444.24072265625,-7347.8291015625,-1089.7579345703125,5169.845703125,-5200.1103515625,-828.2976684570312,5287.0625,6560.61083984375,-5682.98779296875,5622.3369140625
weaving_mild_offset,offset,weaving_mild,509001,1,42.0,0.0,0.0,0.0,0.0,12763.64453125,11078.1513671875,2180.7275390625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-4235.099609375,-3851.392578125,5471.3798828125,-7149.68896484375,-1178.241943359375,5169.845703125,-4980.4072265625,-985.145751953125,5281.6630859375,6657.05126953125,-5868.57958984375,5603.4970703125
weaving_mild_offset,offset,weaving_mild,509001,1,43.0,0.0,0.0,0.0,0.0,12677.3544921875,10975.7568359375,2194.081787109375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,13,-4009.891357421875,-3943.965576171875,5498.51904296875,-6948.98388671875,-1260.7427978515625,5169.845703125,-4760.7041015625,-1141.993896484375,5276.263671875,6761.74951171875,-6049.23974609375,5581.1328125
weaving_mild_offset,offset,weaving_mild,509001,1,44.0,0.0,0.0,0.0,0.0,12597.6630859375,10883.14453125,2220.864013671875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-3788.060546875,-4044.362548828125,5525.658203125,-6750.84375,-1349.226806640625,5169.845703125,-4533.1455078125,-1287.2105712890625,5270.8642578125,6874.42919921875,-6224.55908203125,5555.318359375
weaving_mild_offset,offset,weaving_mild,509001,1,45.0,0.0,0.0,0.0,0.0,12525.84765625,10799.91796875,2244.04248046875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,4,-3569.878662109375,-4152.46044921875,5552.79736328125,-6555.44677734375,-1443.6143798828125,5169.845703125,-4313.4423828125,-1444.0587158203125,5265.46484375,6994.79541015625,-6394.15087890625,5526.15478515625
weaving_mild_offset,offset,weaving_mild,509001,1,46.0,0.0,0.0,0.0,0.0,12458.8212890625,10724.16015625,2273.932861328125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,1,22,22,-3354.329345703125,-4268.81982421875,5557.697265625,-6357.306640625,-1532.098388671875,5169.845703125,-4085.8837890625,-1589.275390625,5260.0654296875,7122.53857421875,-6557.65234375,5493.76708984375
weaving_mild_offset,offset,weaving_mild,509001,1,47.0,0.0,0.0,0.0,0.0,12397.7919921875,10656.9033203125,2307.674560546875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,13,-3142.98388671875,-4392.65087890625,5562.59716796875,-6161.90966796875,-1626.4859619140625,5169.845703125,-3858.3251953125,-1734.4920654296875,5254.666015625,7257.33740234375,-6714.724609375,5458.30517578125
weaving_mild_offset,offset,weaving_mild,509001,1,48.0,0.0,0.0,0.0,0.0,12341.7998046875,10597.86328125,2351.480224609375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,4,22,-2936.10107421875,-4523.8017578125,5567.4970703125,-5969.431640625,-1726.6920166015625,5169.845703125,-3623.526123046875,-1867.6846923828125,5249.2666015625,7398.861328125,-6865.0546875,5419.9404296875
weaving_mild_offset,offset,weaving_mild,509001,1,49.0,0.0,0.0,0.0,0.0,12291.9443359375,10546.8134765625,2384.293701171875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,1,-2733.934326171875,-4662.111328125,5572.39697265625,-5774.03466796875,-1821.07958984375,5169.845703125,-3397.79833984375,-2011.73291015625,5214.6669921875,7546.7734375,-7008.35498046875,5378.8662109375
weaving_mild_offset,offset,weaving_mild,509001,1,50.0,0.0,0.0,0.0,0.0,12244.2294921875,10497.3251953125,2426.916748046875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,22,-2527.051513671875,-4793.26171875,5577.296875,-5581.556640625,-1921.28564453125,5169.845703125,-3164.888671875,-2143.853759765625,5180.0673828125,7700.7333984375,-7144.36181640625,5335.29443359375
weaving_mild_offset,offset,weaving_mild,509001,1,51.0,0.0,0.0,0.0,0.0,12200.5380859375,10455.009765625,2470.36328125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,13,-2324.884765625,-4931.5712890625,5582.19677734375,-5389.07861328125,-2021.49169921875,5169.845703125,-2931.97900390625,-2275.974609375,5145.4677734375,7860.3994140625,-7272.83544921875,5289.455078125
weaving_mild_offset,offset,weaving_mild,509001,1,52.0,0.0,0.0,0.0,0.0,12159.7001953125,10416.5146484375,2517.016357421875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,13,-2122.718017578125,-5069.880859375,5587.0966796875,-5199.69287109375,-2127.42626953125,5169.845703125,-2699.0693359375,-2408.095458984375,5110.8681640625,8025.43115234375,-7393.55810546875,5241.59423828125
weaving_mild_offset,offset,weaving_mild,509001,1,53.0,0.0,0.0,0.0,0.0,12120.57421875,10381.5107421875,2566.951904296875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,22,22,-1920.55126953125,-5208.1904296875,5591.99658203125,-5007.21484375,-2227.63232421875,5169.845703125,-2459.607177734375,-2527.931884765625,5076.2685546875,8195.4892578125,-7506.33154296875,5191.97119140625
weaving_mild_offset,offset,weaving_mild,509001,1,54.0,0.0,0.0,0.0,0.0,12083.7919921875,10349.69140625,2614.762939453125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,4,4,-1718.384521484375,-5346.5,5596.896484375,-4817.8291015625,-2333.56689453125,5169.845703125,-2226.697509765625,-2660.052734375,5041.6689453125,8370.2373046875,-7610.97705078125,5140.8583984375
weaving_mild_offset,offset,weaving_mild,509001,1,55.0,0.0,0.0,0.0,0.0,12048.0205078125,10320.78125,2665.6982421875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,13,22,22,-1516.2177734375,-5484.8095703125,5601.79638671875,-4625.35107421875,-2433.77294921875,5169.845703125,-1987.2354736328125,-2779.88916015625,5007.0693359375,8549.341796875,-7707.33056640625,5088.5380859375
weaving_mild_offset,offset,weaving_mild,509001,1,56.0,0.0,0.0,0.0,0.0,12011.5888671875,10289.26953125,2723.5654296875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,22,-1309.3349609375,-5615.9599609375,5606.6962890625,-4435.96533203125,-2539.70751953125,5169.845703125,-1741.868408203125,-2887.1171875,4972.4697265625,8728.5791015625,-7802.93359375,5035.30126953125
weaving_mild_offset,offset,weaving_mild,509001,1,57.0,0.0,0.0,0.0,0.0,11975.7568359375,10260.6826171875,2775.2578125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,4,-1107.168212890625,-5754.26953125,5611.59619140625,-4243.4873046875,-2639.91357421875,5169.845703125,-1502.4063720703125,-3006.95361328125,4937.8701171875,8906.83984375,-7900.00439453125,4981.44580078125
weaving_mild_offset,offset,weaving_mild,509001,1,58.0,0.0,0.0,0.0,0.0,11939.0341796875,10228.9130859375,2829.6181640625,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,13,-900.285400390625,-5885.419921875,5616.49609375,-4054.101806640625,-2745.84814453125,5169.845703125,-1262.9443359375,-3126.7900390625,4903.2705078125,9084.234375,-7998.4755859375,4927.2734375
weaving_mild_offset,offset,weaving_mild,509001,1,59.0,0.0,0.0,0.0,0.0,11903.0888671875,10200.2705078125,2882.050048828125,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,22,13,-698.11865234375,-6023.7294921875,5621.39599609375,-3861.6240234375,-2846.05419921875,5169.845703125,-1023.4822998046875,-3246.62646484375,4868.6708984375,9260.892578125,-8098.255859375,4873.09033203125
weaving_mild_offset,offset,weaving_mild,509001,1,60.0,0.0,0.0,0.0,0.0,11866.4033203125,10168.55859375,2913.522216796875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,22,4,13,-491.23583984375,-6154.8798828125,5626.2958984375,-3672.238525390625,-2951.98876953125,5169.845703125,-784.020263671875,-3366.462890625,4834.0712890625,9436.9404296875,-8199.267578125,4819.20263671875
weaving_mild_offset,offset,weaving_mild,509001,1,61.0,0.0,0.0,0.0,0.0,11830.9248046875,10140.1845703125,2938.6513671875,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,4,13,13,-289.0690612792969,-6293.189453125,5631.19580078125,-3482.85302734375,-3057.92333984375,5169.845703125,-544.5582275390625,-3486.29931640625,4799.4716796875,9612.5380859375,-8301.3759765625,4765.9169921875
weaving_mild_offset,offset,weaving_mild,509001,1,62.0,0.0,0.0,0.0,0.0,11794.1103515625,10107.37109375,2951.396240234375,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,19,13,13,-82.66618347167969,-6424.03564453125,5613.8154296875,-3293.467529296875,-3163.85791015625,5169.845703125,-305.0961608886719,-3606.1357421875,4764.8720703125,9787.80078125,-8404.5224609375,4713.537109375
