scenario_id,red_tactic,blue_response,utility,objectives_survived,red_removed,blue_survived
31,left_mass,split_screen,0.5256410256410257,1,2,1
31,left_mass,mobile_reserve,0.5256410256410257,1,2,1
31,right_mass,left_screen,0.47435897435897434,1,1,2
31,right_mass,right_screen,0.47435897435897434,1,1,2
31,right_mass,split_screen,0.5256410256410257,1,2,1
31,right_mass,mobile_reserve,0.5256410256410257,1,2,1
31,split_raid,left_screen,0.47435897435897434,1,1,2
31,split_raid,right_screen,0.47435897435897434,1,1,2
31,split_raid,split_screen,0.8461538461538461,2,3,0
31,split_raid,mobile_reserve,0.8461538461538461,2,3,0
31,feint_switch,left_screen,0.47435897435897434,1,1,2
31,feint_switch,right_screen,0.47435897435897434,1,1,2
31,feint_switch,split_screen,0.5256410256410257,1,2,1
31,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
32,left_mass,left_screen,0.47435897435897434,1,1,2
32,left_mass,right_screen,0.47435897435897434,1,1,2
32,left_mass,split_screen,0.5256410256410257,1,2,1
32,left_mass,mobile_reserve,0.5256410256410257,1,2,1
32,right_mass,left_screen,0.47435897435897434,1,1,2
32,right_mass,right_screen,0.47435897435897434,1,1,2
32,right_mass,split_screen,0.5256410256410257,1,2,1
32,right_mass,mobile_reserve,0.5256410256410257,1,2,1
32,split_raid,left_screen,0.47435897435897434,1,1,2
32,split_raid,right_screen,0.47435897435897434,1,1,2
32,split_raid,split_screen,0.8461538461538461,2,3,0
32,split_raid,mobile_reserve,0.8461538461538461,2,3,0
32,feint_switch,left_screen,0.47435897435897434,1,1,2
32,feint_switch,right_screen,0.47435897435897434,1,1,2
32,feint_switch,split_screen,0.5256410256410257,1,2,1
32,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
33,left_mass,left_screen,0.47435897435897434,1,1,2
33,left_mass,right_screen,0.47435897435897434,1,1,2
33,left_mass,split_screen,0.5256410256410257,1,2,1
33,left_mass,mobile_reserve,0.5256410256410257,1,2,1
33,right_mass,left_screen,0.47435897435897434,1,1,2
33,right_mass,right_screen,0.47435897435897434,1,1,2
33,right_mass,split_screen,0.5256410256410257,1,2,1
33,right_mass,mobile_reserve,0.5256410256410257,1,2,1
33,split_raid,left_screen,0.47435897435897434,1,1,2
33,split_raid,right_screen,0.47435897435897434,1,1,2
33,split_raid,split_screen,0.8461538461538461,2,3,0
33,split_raid,mobile_reserve,0.5256410256410257,1,2,1
33,feint_switch,left_screen,0.47435897435897434,1,1,2
33,feint_switch,right_screen,0.47435897435897434,1,1,2
33,feint_switch,split_screen,0.5256410256410257,1,2,1
33,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
34,left_mass,left_screen,0.47435897435897434,1,1,2
34,left_mass,right_screen,0.47435897435897434,1,1,2
34,left_mass,split_screen,0.5256410256410257,1,2,1
34,left_mass,mobile_reserve,0.5256410256410257,1,2,1
34,right_mass,left_screen,0.47435897435897434,1,1,2
34,right_mass,right_screen,0.47435897435897434,1,1,2
34,right_mass,split_screen,0.5256410256410257,1,2,1
34,right_mass,mobile_reserve,0.5256410256410257,1,2,1
34,split_raid,left_screen,0.47435897435897434,1,1,2
34,split_raid,right_screen,0.47435897435897434,1,1,2
34,split_raid,split_screen,0.8461538461538461,2,3,0
34,split_raid,mobile_reserve,0.8461538461538461,2,3,0
34,feint_switch,left_screen,0.47435897435897434,1,1,2
34,feint_switch,right_screen,0.47435897435897434,1,1,2
34,feint_switch,split_screen,0.5256410256410257,1,2,1
34,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
35,left_mass,left_screen,0.47435897435897434,1,1,2
35,left_mass,right_screen,0.47435897435897434,1,1,2
35,left_mass,split_screen,0.5256410256410257,1,2,1
35,left_mass,mobile_reserve,0.5256410256410257,1,2,1
35,right_mass,left_screen,0.47435897435897434,1,1,2
35,right_mass,right_screen,0.47435897435897434,1,1,2
35,right_mass,split_screen,0.5256410256410257,1,2,1
35,right_mass,mobile_reserve,0.5256410256410257,1,2,1
35,split_raid,left_screen,0.47435897435897434,1,1,2
35,split_raid,right_screen,0.47435897435897434,1,1,2
35,split_raid,split_screen,0.8461538461538461,2,3,0
35,split_raid,mobile_reserve,0.8461538461538461,2,3,0
35,feint_switch,left_screen,0.47435897435897434,1,1,2
35,feint_switch,right_screen,0.47435897435897434,1,1,2
35,feint_switch,split_screen,0.5256410256410257,1,2,1
35,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
36,left_mass,left_screen,0.47435897435897434,1,1,2
36,left_mass,right_screen,0.47435897435897434,1,1,2
36,left_mass,split_screen,0.5256410256410257,1,2,1
36,left_mass,mobile_reserve,0.5256410256410257,1,2,1
36,right_mass,left_screen,0.47435897435897434,1,1,2
36,right_mass,right_screen,0.47435897435897434,1,1,2
36,right_mass,split_screen,0.5256410256410257,1,2,1
36,right_mass,mobile_reserve,0.5256410256410257,1,2,1
36,split_raid,left_screen,0.47435897435897434,1,1,2
36,split_raid,right_screen,0.47435897435897434,1,1,2
36,split_raid,split_screen,0.8461538461538461,2,3,0
36,split_raid,mobile_reserve,0.5256410256410257,1,2,1
36,feint_switch,left_screen,0.47435897435897434,1,1,2
36,feint_switch,right_screen,0.47435897435897434,1,1,2
36,feint_switch,split_screen,0.5256410256410257,1,2,1
36,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
37,left_mass,left_screen,0.47435897435897434,1,1,2
37,left_mass,right_screen,0.47435897435897434,1,1,2
37,left_mass,split_screen,0.5256410256410257,1,2,1
37,left_mass,mobile_reserve,0.5256410256410257,1,2,1
37,right_mass,left_screen,0.47435897435897434,1,1,2
37,right_mass,right_screen,0.47435897435897434,1,1,2
37,right_mass,split_screen,0.5256410256410257,1,2,1
37,right_mass,mobile_reserve,0.5256410256410257,1,2,1
37,split_raid,left_screen,0.47435897435897434,1,1,2
37,split_raid,right_screen,0.47435897435897434,1,1,2
37,split_raid,split_screen,0.8461538461538461,2,3,0
37,split_raid,mobile_reserve,0.8461538461538461,2,3,0
37,feint_switch,left_screen,0.47435897435897434,1,1,2
37,feint_switch,right_screen,0.47435897435897434,1,1,2
37,feint_switch,split_screen,0.5256410256410257,1,2,1
37,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
38,left_mass,left_screen,0.47435897435897434,1,1,2
38,left_mass,right_screen,0.47435897435897434,1,1,2
38,left_mass,split_screen,0.5256410256410257,1,2,1
38,left_mass,mobile_reserve,0.5256410256410257,1,2,1
38,right_mass,left_screen,0.47435897435897434,1,1,2
38,right_mass,right_screen,0.47435897435897434,1,1,2
38,right_mass,split_screen,0.5256410256410257,1,2,1
38,right_mass,mobile_reserve,0.5256410256410257,1,2,1
38,split_raid,left_screen,0.47435897435897434,1,1,2
38,split_raid,right_screen,0.47435897435897434,1,1,2
38,split_raid,split_screen,0.8461538461538461,2,3,0
38,split_raid,mobile_reserve,0.8461538461538461,2,3,0
38,feint_switch,left_screen,0.47435897435897434,1,1,2
38,feint_switch,right_screen,0.47435897435897434,1,1,2
38,feint_switch,split_screen,0.5256410256410257,1,2,1
38,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
39,left_mass,left_screen,0.47435897435897434,1,1,2
39,left_mass,right_screen,0.47435897435897434,1,1,2
39,left_mass,split_screen,0.5256410256410257,1,2,1
39,left_mass,mobile_reserve,0.5256410256410257,1,2,1
39,right_mass,left_screen,0.47435897435897434,1,1,2
39,right_mass,right_screen,0.47435897435897434,1,1,2
39,right_mass,split_screen,0.5256410256410257,1,2,1
39,right_mass,mobile_reserve,0.5256410256410257,1,2,1
39,split_raid,left_screen,0.47435897435897434,1,1,2
39,split_raid,right_screen,0.47435897435897434,1,1,2
39,split_raid,split_screen,0.8461538461538461,2,3,0
39,split_raid,mobile_reserve,0.5256410256410257,1,2,1
39,feint_switch,left_screen,0.47435897435897434,1,1,2
39,feint_switch,right_screen,0.47435897435897434,1,1,2
39,feint_switch,split_screen,0.5256410256410257,1,2,1
39,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
40,left_mass,left_screen,0.47435897435897434,1,1,2
40,left_mass,right_screen,0.47435897435897434,1,1,2
40,left_mass,split_screen,0.5256410256410257,1,2,1
40,left_mass,mobile_reserve,0.5256410256410257,1,2,1
40,right_mass,left_screen,0.47435897435897434,1,1,2
40,right_mass,right_screen,0.47435897435897434,1,1,2
40,right_mass,split_screen,0.5256410256410257,1,2,1
40,right_mass,mobile_reserve,0.5256410256410257,1,2,1
40,split_raid,left_screen,0.47435897435897434,1,1,2
40,split_raid,right_screen,0.47435897435897434,1,1,2
40,split_raid,split_screen,0.8461538461538461,2,3,0
40,split_raid,mobile_reserve,0.8461538461538461,2,3,0
40,feint_switch,left_screen,0.47435897435897434,1,1,2
40,feint_switch,right_screen,0.47435897435897434,1,1,2
40,feint_switch,split_screen,0.5256410256410257,1,2,1
40,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
41,left_mass,left_screen,0.47435897435897434,1,1,2
41,left_mass,right_screen,0.47435897435897434,1,1,2
41,left_mass,split_screen,0.5256410256410257,1,2,1
41,left_mass,mobile_reserve,0.5256410256410257,1,2,1
41,right_mass,left_screen,0.47435897435897434,1,1,2
41,right_mass,right_screen,0.47435897435897434,1,1,2
41,right_mass,split_screen,0.5256410256410257,1,2,1
41,right_mass,mobile_reserve,0.5256410256410257,1,2,1
41,split_raid,left_screen,0.47435897435897434,1,1,2
41,split_raid,right_screen,0.47435897435897434,1,1,2
41,split_raid,split_screen,0.8461538461538461,2,3,0
41,split_raid,mobile_reserve,0.8461538461538461,2,3,0
41,feint_switch,left_screen,0.47435897435897434,1,1,2
41,feint_switch,right_screen,0.47435897435897434,1,1,2
41,feint_switch,split_screen,0.5256410256410257,1,2,1
41,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
42,left_mass,left_screen,0.47435897435897434,1,1,2
42,left_mass,right_screen,0.47435897435897434,1,1,2
42,left_mass,split_screen,0.5256410256410257,1,2,1
42,left_mass,mobile_reserve,0.5256410256410257,1,2,1
42,right_mass,left_screen,0.47435897435897434,1,1,2
42,right_mass,right_screen,0.47435897435897434,1,1,2
42,right_mass,split_screen,0.5256410256410257,1,2,1
42,right_mass,mobile_reserve,0.5256410256410257,1,2,1
42,split_raid,left_screen,0.47435897435897434,1,1,2
42,split_raid,right_screen,0.47435897435897434,1,1,2
42,split_raid,split_screen,0.8461538461538461,2,3,0
42,split_raid,mobile_reserve,0.8461538461538461,2,3,0
42,feint_switch,left_screen,0.47435897435897434,1,1,2
42,feint_switch,right_screen,0.47435897435897434,1,1,2
42,feint_switch,split_screen,0.5256410256410257,1,2,1
42,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
43,left_mass,left_screen,0.47435897435897434,1,1,2
43,left_mass,right_screen,0.47435897435897434,1,1,2
43,left_mass,split_screen,0.5256410256410257,1,2,1
43,left_mass,mobile_reserve,0.5256410256410257,1,2,1
43,right_mass,left_screen,0.47435897435897434,1,1,2
43,right_mass,right_screen,0.47435897435897434,1,1,2
43,right_mass,split_screen,0.5256410256410257,1,2,1
43,right_mass,mobile_reserve,0.5256410256410257,1,2,1
43,split_raid,left_screen,0.47435897435897434,1,1,2
43,split_raid,right_screen,0.47435897435897434,1,1,2
43,split_raid,split_screen,0.8461538461538461,2,3,0
43,split_raid,mobile_reserve,0.8461538461538461,2,3,0
43,feint_switch,left_screen,0.47435897435897434,1,1,2
43,feint_switch,right_screen,0.47435897435897434,1,1,2
43,feint_switch,split_screen,0.5256410256410257,1,2,1
43,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
44,left_mass,left_screen,0.47435897435897434,1,1,2
44,left_mass,right_screen,0.47435897435897434,1,1,2
44,left_mass,split_screen,0.5256410256410257,1,2,1
44,left_mass,mobile_reserve,0.5256410256410257,1,2,1
44,right_mass,left_screen,0.47435897435897434,1,1,2
44,right_mass,right_screen,0.47435897435897434,1,1,2
44,right_mass,split_screen,0.5256410256410257,1,2,1
44,right_mass,mobile_reserve,0.5256410256410257,1,2,1
44,split_raid,left_screen,0.47435897435897434,1,1,2
44,split_raid,right_screen,0.47435897435897434,1,1,2
44,split_raid,split_screen,0.8461538461538461,2,3,0
44,split_raid,mobile_reserve,0.8461538461538461,2,3,0
44,feint_switch,left_screen,0.47435897435897434,1,1,2
44,feint_switch,right_screen,0.47435897435897434,1,1,2
44,feint_switch,split_screen,0.5256410256410257,1,2,1
44,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
45,left_mass,left_screen,0.47435897435897434,1,1,2
45,left_mass,right_screen,0.47435897435897434,1,1,2
45,left_mass,split_screen,0.5256410256410257,1,2,1
45,left_mass,mobile_reserve,0.5256410256410257,1,2,1
45,right_mass,left_screen,0.47435897435897434,1,1,2
45,right_mass,right_screen,0.47435897435897434,1,1,2
45,right_mass,split_screen,0.5256410256410257,1,2,1
45,right_mass,mobile_reserve,0.5256410256410257,1,2,1
45,split_raid,left_screen,0.47435897435897434,1,1,2
45,split_raid,right_screen,0.47435897435897434,1,1,2
45,split_raid,split_screen,0.8461538461538461,2,3,0
45,split_raid,mobile_reserve,0.8461538461538461,2,3,0
45,feint_switch,left_screen,0.47435897435897434,1,1,2
45,feint_switch,right_screen,0.47435897435897434,1,1,2
45,feint_switch,split_screen,0.5256410256410257,1,2,1
45,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
46,left_mass,left_screen,0.47435897435897434,1,1,2
46,left_mass,right_screen,0.47435897435897434,1,1,2
46,left_mass,split_screen,0.5256410256410257,1,2,1
46,left_mass,mobile_reserve,0.5256410256410257,1,2,1
46,right_mass,left_screen,0.47435897435897434,1,1,2
46,right_mass,right_screen,0.47435897435897434,1,1,2
46,right_mass,split_screen,0.5256410256410257,1,2,1
46,right_mass,mobile_reserve,0.5256410256410257,1,2,1
46,split_raid,left_screen,0.47435897435897434,1,1,2
46,split_raid,right_screen,0.47435897435897434,1,1,2
46,split_raid,split_screen,0.8461538461538461,2,3,0
46,split_raid,mobile_reserve,0.8461538461538461,2,3,0
46,feint_switch,left_screen,0.47435897435897434,1,1,2
46,feint_switch,right_screen,0.47435897435897434,1,1,2
46,feint_switch,split_screen,0.5256410256410257,1,2,1
46,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
47,left_mass,left_screen,0.47435897435897434,1,1,2
47,left_mass,right_screen,0.47435897435897434,1,1,2
47,left_mass,split_screen,0.5256410256410257,1,2,1
47,left_mass,mobile_reserve,0.5256410256410257,1,2,1
47,right_mass,left_screen,0.47435897435897434,1,1,2
47,right_mass,right_screen,0.47435897435897434,1,1,2
47,right_mass,split_screen,0.5256410256410257,1,2,1
47,right_mass,mobile_reserve,0.5256410256410257,1,2,1
47,split_raid,left_screen,0.47435897435897434,1,1,2
47,split_raid,right_screen,0.47435897435897434,1,1,2
47,split_raid,split_screen,0.8461538461538461,2,3,0
47,split_raid,mobile_reserve,0.8461538461538461,2,3,0
47,feint_switch,left_screen,0.47435897435897434,1,1,2
47,feint_switch,right_screen,0.47435897435897434,1,1,2
47,feint_switch,split_screen,0.5256410256410257,1,2,1
47,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
48,left_mass,left_screen,0.47435897435897434,1,1,2
48,left_mass,right_screen,0.47435897435897434,1,1,2
48,left_mass,split_screen,0.5256410256410257,1,2,1
48,left_mass,mobile_reserve,0.5256410256410257,1,2,1
48,right_mass,left_screen,0.47435897435897434,1,1,2
48,right_mass,right_screen,0.47435897435897434,1,1,2
48,right_mass,split_screen,0.5256410256410257,1,2,1
48,right_mass,mobile_reserve,0.5256410256410257,1,2,1
48,split_raid,left_screen,0.47435897435897434,1,1,2
48,split_raid,right_screen,0.47435897435897434,1,1,2
48,split_raid,split_screen,0.8461538461538461,2,3,0
48,split_raid,mobile_reserve,0.8461538461538461,2,3,0
48,feint_switch,left_screen,0.47435897435897434,1,1,2
48,feint_switch,right_screen,0.47435897435897434,1,1,2
48,feint_switch,split_screen,0.5256410256410257,1,2,1
48,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
49,left_mass,left_screen,0.47435897435897434,1,1,2
49,left_mass,right_screen,0.47435897435897434,1,1,2
49,left_mass,split_screen,0.5256410256410257,1,2,1
49,left_mass,mobile_reserve,0.5256410256410257,1,2,1
49,right_mass,left_screen,0.47435897435897434,1,1,2
49,right_mass,right_screen,0.47435897435897434,1,1,2
49,right_mass,split_screen,0.5256410256410257,1,2,1
49,right_mass,mobile_reserve,0.5256410256410257,1,2,1
49,split_raid,left_screen,0.47435897435897434,1,1,2
49,split_raid,right_screen,0.47435897435897434,1,1,2
49,split_raid,split_screen,0.8461538461538461,2,3,0
49,split_raid,mobile_reserve,0.5256410256410257,1,2,1
49,feint_switch,left_screen,0.47435897435897434,1,1,2
49,feint_switch,right_screen,0.47435897435897434,1,1,2
49,feint_switch,split_screen,0.5256410256410257,1,2,1
49,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
50,left_mass,left_screen,0.47435897435897434,1,1,2
50,left_mass,right_screen,0.47435897435897434,1,1,2
50,left_mass,split_screen,0.5256410256410257,1,2,1
50,left_mass,mobile_reserve,0.5256410256410257,1,2,1
50,right_mass,left_screen,0.47435897435897434,1,1,2
50,right_mass,right_screen,0.47435897435897434,1,1,2
50,right_mass,split_screen,0.5256410256410257,1,2,1
50,right_mass,mobile_reserve,0.5256410256410257,1,2,1
50,split_raid,left_screen,0.47435897435897434,1,1,2
50,split_raid,right_screen,0.47435897435897434,1,1,2
50,split_raid,split_screen,0.8461538461538461,2,3,0
50,split_raid,mobile_reserve,0.8461538461538461,2,3,0
50,feint_switch,left_screen,0.47435897435897434,1,1,2
50,feint_switch,right_screen,0.47435897435897434,1,1,2
50,feint_switch,split_screen,0.5256410256410257,1,2,1
50,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
51,left_mass,left_screen,0.47435897435897434,1,1,2
51,left_mass,right_screen,0.47435897435897434,1,1,2
51,left_mass,split_screen,0.5256410256410257,1,2,1
51,left_mass,mobile_reserve,0.5256410256410257,1,2,1
51,right_mass,left_screen,0.47435897435897434,1,1,2
51,right_mass,right_screen,0.47435897435897434,1,1,2
51,right_mass,split_screen,0.5256410256410257,1,2,1
51,right_mass,mobile_reserve,0.5256410256410257,1,2,1
51,split_raid,left_screen,0.47435897435897434,1,1,2
51,split_raid,right_screen,0.47435897435897434,1,1,2
51,split_raid,split_screen,0.8461538461538461,2,3,0
51,split_raid,mobile_reserve,0.5256410256410257,1,2,1
51,feint_switch,left_screen,0.47435897435897434,1,1,2
51,feint_switch,right_screen,0.47435897435897434,1,1,2
51,feint_switch,split_screen,0.5256410256410257,1,2,1
51,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
52,left_mass,left_screen,0.47435897435897434,1,1,2
52,left_mass,right_screen,0.47435897435897434,1,1,2
52,left_mass,split_screen,0.5256410256410257,1,2,1
52,left_mass,mobile_reserve,0.5256410256410257,1,2,1
52,right_mass,left_screen,0.47435897435897434,1,1,2
52,right_mass,right_screen,0.47435897435897434,1,1,2
52,right_mass,split_screen,0.5256410256410257,1,2,1
52,right_mass,mobile_reserve,0.5256410256410257,1,2,1
52,split_raid,left_screen,0.47435897435897434,1,1,2
52,split_raid,right_screen,0.47435897435897434,1,1,2
52,split_raid,split_screen,0.8461538461538461,2,3,0
52,split_raid,mobile_reserve,0.8461538461538461,2,3,0
52,feint_switch,left_screen,0.47435897435897434,1,1,2
52,feint_switch,right_screen,0.47435897435897434,1,1,2
52,feint_switch,split_screen,0.5256410256410257,1,2,1
52,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
53,left_mass,left_screen,0.47435897435897434,1,1,2
53,left_mass,right_screen,0.47435897435897434,1,1,2
53,left_mass,split_screen,0.5256410256410257,1,2,1
53,left_mass,mobile_reserve,0.5256410256410257,1,2,1
53,right_mass,left_screen,0.47435897435897434,1,1,2
53,right_mass,right_screen,0.47435897435897434,1,1,2
53,right_mass,split_screen,0.5256410256410257,1,2,1
53,right_mass,mobile_reserve,0.5256410256410257,1,2,1
53,split_raid,left_screen,0.47435897435897434,1,1,2
53,split_raid,right_screen,0.47435897435897434,1,1,2
53,split_raid,split_screen,0.8461538461538461,2,3,0
53,split_raid,mobile_reserve,0.8461538461538461,2,3,0
53,feint_switch,left_screen,0.47435897435897434,1,1,2
53,feint_switch,right_screen,0.47435897435897434,1,1,2
53,feint_switch,split_screen,0.5256410256410257,1,2,1
53,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
54,left_mass,left_screen,0.47435897435897434,1,1,2
54,left_mass,right_screen,0.47435897435897434,1,1,2
54,left_mass,split_screen,0.5256410256410257,1,2,1
54,left_mass,mobile_reserve,0.5256410256410257,1,2,1
54,right_mass,left_screen,0.47435897435897434,1,1,2
54,right_mass,right_screen,0.47435897435897434,1,1,2
54,right_mass,split_screen,0.5256410256410257,1,2,1
54,right_mass,mobile_reserve,0.5256410256410257,1,2,1
54,split_raid,left_screen,0.47435897435897434,1,1,2
54,split_raid,right_screen,0.47435897435897434,1,1,2
54,split_raid,split_screen,0.8461538461538461,2,3,0
54,split_raid,mobile_reserve,0.8461538461538461,2,3,0
54,feint_switch,left_screen,0.47435897435897434,1,1,2
54,feint_switch,right_screen,0.47435897435897434,1,1,2
54,feint_switch,split_screen,0.5256410256410257,1,2,1
54,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
55,left_mass,left_screen,0.47435897435897434,1,1,2
55,left_mass,right_screen,0.47435897435897434,1,1,2
55,left_mass,split_screen,0.5256410256410257,1,2,1
55,left_mass,mobile_reserve,0.5256410256410257,1,2,1
55,right_mass,left_screen,0.47435897435897434,1,1,2
55,right_mass,right_screen,0.47435897435897434,1,1,2
55,right_mass,split_screen,0.5256410256410257,1,2,1
55,right_mass,mobile_reserve,0.5256410256410257,1,2,1
55,split_raid,left_screen,0.47435897435897434,1,1,2
55,split_raid,right_screen,0.47435897435897434,1,1,2
55,split_raid,split_screen,0.8461538461538461,2,3,0
55,split_raid,mobile_reserve,0.8461538461538461,2,3,0
55,feint_switch,left_screen,0.47435897435897434,1,1,2
55,feint_switch,right_screen,0.47435897435897434,1,1,2
55,feint_switch,split_screen,0.5256410256410257,1,2,1
55,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
56,left_mass,left_screen,0.47435897435897434,1,1,2
56,left_mass,right_screen,0.47435897435897434,1,1,2
56,left_mass,split_screen,0.5256410256410257,1,2,1
56,left_mass,mobile_reserve,0.5256410256410257,1,2,1
56,right_mass,left_screen,0.47435897435897434,1,1,2
56,right_mass,right_screen,0.47435897435897434,1,1,2
56,right_mass,split_screen,0.5256410256410257,1,2,1
56,right_mass,mobile_reserve,0.5256410256410257,1,2,1
56,split_raid,left_screen,0.47435897435897434,1,1,2
56,split_raid,right_screen,0.47435897435897434,1,1,2
56,split_raid,split_screen,0.8461538461538461,2,3,0
56,split_raid,mobile_reserve,0.8461538461538461,2,3,0
56,feint_switch,left_screen,0.47435897435897434,1,1,2
56,feint_switch,right_screen,0.47435897435897434,1,1,2
56,feint_switch,split_screen,0.5256410256410257,1,2,1
56,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
57,left_mass,left_screen,0.47435897435897434,1,1,2
57,left_mass,right_screen,0.47435897435897434,1,1,2
57,left_mass,split_screen,0.5256410256410257,1,2,1
57,left_mass,mobile_reserve,0.5256410256410257,1,2,1
57,right_mass,left_screen,0.47435897435897434,1,1,2
57,right_mass,right_screen,0.47435897435897434,1,1,2
57,right_mass,split_screen,0.5256410256410257,1,2,1
57,right_mass,mobile_reserve,0.5256410256410257,1,2,1
57,split_raid,left_screen,0.47435897435897434,1,1,2
57,split_raid,right_screen,0.47435897435897434,1,1,2
57,split_raid,split_screen,0.8461538461538461,2,3,0
57,split_raid,mobile_reserve,0.8461538461538461,2,3,0
57,feint_switch,left_screen,0.47435897435897434,1,1,2
57,feint_switch,right_screen,0.47435897435897434,1,1,2
57,feint_switch,split_screen,0.5256410256410257,1,2,1
57,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
58,left_mass,left_screen,0.47435897435897434,1,1,2
58,left_mass,right_screen,0.47435897435897434,1,1,2
58,left_mass,split_screen,0.5256410256410257,1,2,1
58,left_mass,mobile_reserve,0.5256410256410257,1,2,1
58,right_mass,left_screen,0.47435897435897434,1,1,2
58,right_mass,right_screen,0.47435897435897434,1,1,2
58,right_mass,split_screen,0.5256410256410257,1,2,1
58,right_mass,mobile_reserve,0.5256410256410257,1,2,1
58,split_raid,left_screen,0.47435897435897434,1,1,2
58,split_raid,right_screen,0.47435897435897434,1,1,2
58,split_raid,split_screen,0.8461538461538461,2,3,0
58,split_raid,mobile_reserve,0.8461538461538461,2,3,0
58,feint_switch,left_screen,0.47435897435897434,1,1,2
58,feint_switch,right_screen,0.47435897435897434,1,1,2
58,feint_switch,split_screen,0.5256410256410257,1,2,1
58,feint_switch,mobile_reserve,0.5256410256410257,1,2,1
59,left_mass,left_screen,0.47435897435897434,1,1,2
59,left_mass,right_screen,0.47435897435897434,1,1,2
59,left_mass,split_screen,0.5256410256410257,1,2,1
59,left_mass,mobile_reserve,0.5256410256410257,1,2,1
