protocol,development_episode_id,method,train_seed,condition,J,success_at_horizon,collision,timeout,constraint_violation,terminal_step,failure_exposed,direct_path_fraction_during_failure,relay_path_fraction_during_failure,task_support_fraction_during_failure,legal_information_fraction_during_failure,mean_cache_age_during_failure,path_switch_count,traveled_distance,control_effort,evaluation_budget,topology_condition,onset,duration,checkpoint_sha256,tape_hash,inference_unit
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500027,utr_sg,2403,relay_failure,211.00562208890915,0.0,0.0,1.0,0.0,260,1,0.2375,0.0,0.5125,1.0,13.5,20,134444.98022460938,760.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500028,utr_sg,2403,relay_failure,202.17445839941502,0.0,0.0,1.0,0.0,260,1,0.2625,0.0,0.7125,1.0,13.5,5,131060.03546142578,866.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500029,utr_sg,2403,relay_failure,195.87213334441185,0.0,0.0,1.0,0.0,260,1,0.3,0.0,0.225,1.0,13.5,26,134214.01065063477,850.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500030,utr_sg,2403,relay_failure,241.16108843684196,0.0,0.0,1.0,0.0,260,1,0.2,0.0,0.625,1.0,13.5,20,134306.99270629883,801.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500031,utr_sg,2403,relay_failure,227.32837644219398,0.0,0.0,1.0,0.0,260,1,0.2875,0.0,0.7,1.0,13.5,4,133916.02044677734,819.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500032,utr_sg,2403,relay_failure,227.36472745239735,0.0,0.0,1.0,0.0,260,1,0.2875,0.0,0.7,1.0,13.5,4,132551.96932983398,751.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500033,utr_sg,2403,relay_failure,223.7965456545353,0.0,0.0,1.0,0.0,260,1,0.1875,0.0,0.7125,1.0,13.5,4,133529.9944152832,824.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500034,utr_sg,2403,relay_failure,257.6561598777771,0.0,0.0,1.0,0.0,260,1,0.05,0.0,0.9625,1.0,13.875,9,134408.00900268555,761.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500035,utr_sg,2403,relay_failure,213.99652188643813,0.0,0.0,1.0,0.0,260,1,0.1625,0.0,0.8375,1.0,15.416666666666668,6,133195.94973754883,891.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500036,utr_sg,2403,relay_failure,214.222959831357,0.0,0.0,1.0,0.0,260,1,0.2375,0.0,0.5,1.0,13.5,18,134395.99667358398,806.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500037,utr_sg,2403,relay_failure,230.47663298249245,0.0,0.0,1.0,0.0,260,1,0.2375,0.0,0.7375,1.0,13.5,4,132895.9916381836,793.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500038,utr_sg,2403,relay_failure,179.39009753242135,0.0,0.0,1.0,0.0,260,1,0.0875,0.0,0.925,1.0,18.325,10,131927.0294189453,996.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500039,utr_sg,2403,relay_failure,229.07752235233784,0.0,0.0,1.0,0.0,260,1,0.3,0.0,0.6875,1.0,13.5,4,134300.03561401367,839.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500040,utr_sg,2403,relay_failure,236.17425447702408,1.0,0.0,0.0,0.0,260,1,0.2375,0.0,0.45,1.0,13.5,24,132709.0489501953,756.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500041,utr_sg,2403,relay_failure,258.7882068157196,0.0,0.0,1.0,0.0,260,1,0.0125,0.0,0.9875,1.0,13.625,3,135155.0128479004,831.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500042,utr_sg,2403,relay_failure,230.68517726659775,0.0,0.0,1.0,0.0,260,1,0.2875,0.0,0.6875,1.0,13.5,4,134215.01080322266,837.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500043,utr_sg,2403,relay_failure,213.87324711680412,0.0,0.0,1.0,0.0,260,1,0.2375,0.0,0.5125,1.0,13.5,14,133347.10244750977,756.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500044,utr_sg,2403,relay_failure,205.7053007632494,0.0,0.0,1.0,0.0,260,1,0.225,0.0,0.3875,1.0,13.5,22,134251.01681518555,840.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500045,utr_sg,2403,relay_failure,231.7479044497013,0.0,0.0,1.0,0.0,260,1,0.2625,0.0,0.7125,1.0,13.5,4,132061.02713012695,751.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500046,utr_sg,2403,relay_failure,265.6324526667595,1.0,0.0,0.0,0.0,260,1,0.0,0.0,0.9875,1.0,13.508333333333331,1,132215.02764892578,753.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500047,utr_sg,2403,relay_failure,215.44239953160286,0.0,0.0,1.0,0.0,260,1,0.2125,0.0,0.525,1.0,13.5,20,133182.94619750977,769.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500048,utr_sg,2403,relay_failure,262.9178627729416,1.0,0.0,0.0,0.0,260,1,0.05,0.0,0.9625,1.0,14.05,9,132549.88009643555,742.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500049,utr_sg,2403,relay_failure,228.64088474214077,0.0,0.0,1.0,0.0,260,1,0.2625,0.0,0.7125,1.0,13.5,4,134109.02975463867,822.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500050,utr_sg,2403,relay_failure,222.44308032095432,0.0,0.0,1.0,0.0,260,1,0.2125,0.0,0.65,1.0,13.5,10,134606.01922607422,794.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500051,utr_sg,2403,relay_failure,241.34488639235497,1.0,0.0,0.0,0.0,260,1,0.225,0.0,0.75,1.0,13.5,4,131939.90353393555,751.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500052,utr_sg,2403,relay_failure,215.05100418627262,0.0,0.0,1.0,0.0,260,1,0.2125,0.0,0.5125,1.0,13.5,20,133895.98391723633,752.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500053,utr_sg,2403,relay_failure,259.6079344153404,0.0,0.0,1.0,0.0,260,1,0.0375,0.0,1.0,1.0,13.525,3,134940.9739074707,811.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500054,utr_sg,2403,relay_failure,229.66569635272026,0.0,0.0,1.0,0.0,260,1,0.2375,0.0,0.7375,1.0,13.5,4,133490.02325439453,793.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500055,utr_sg,2403,relay_failure,215.51642912626266,0.0,0.0,1.0,0.0,260,1,0.2375,0.0,0.55,1.0,13.5,10,133801.03091430664,763.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500056,utr_sg,2403,relay_failure,209.68768897652626,0.0,0.0,1.0,0.0,260,1,0.2375,0.0,0.5,1.0,13.5,18,133865.93927001953,777.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500057,utr_sg,2403,relay_failure,228.16368800401688,0.0,0.0,1.0,0.0,260,1,0.25,0.0,0.725,1.0,13.5,4,133848.01333618164,787.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500058,utr_sg,2403,relay_failure,226.26080225408077,0.0,0.0,1.0,0.0,260,1,0.225,0.0,0.7375,1.0,13.5,4,133231.01443481445,834.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500059,utr_sg,2403,relay_failure,266.3812000453472,1.0,0.0,0.0,0.0,260,1,0.0,0.0,1.0,1.0,13.833333333333334,1,133620.93872070312,727.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500060,utr_sg,2403,relay_failure,214.0653926730156,0.0,0.0,1.0,0.0,260,1,0.0875,0.0,0.925,1.0,15.083333333333332,8,129575.9733581543,816.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500061,utr_sg,2403,relay_failure,229.72508770227432,0.0,0.0,1.0,0.0,260,1,0.25,0.0,0.725,1.0,13.5,4,134602.01681518555,849.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500062,utr_sg,2403,relay_failure,224.12047615647316,0.0,0.0,1.0,0.0,260,1,0.2125,0.0,0.75,1.0,13.5,4,136803.98379516602,836.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500063,utr_sg,2403,relay_failure,243.97774717211723,0.0,0.0,1.0,0.0,260,1,0.2625,0.0,0.7375,1.0,13.508333333333331,4,132893.99462890625,800.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500064,utr_sg,2403,relay_failure,248.61823931336403,0.0,0.0,1.0,0.0,260,1,0.2,0.0,0.8625,1.0,13.5,4,132691.03607177734,799.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500065,utr_sg,2403,relay_failure,259.7366364002228,0.0,0.0,1.0,0.0,260,1,0.0,0.0,1.0,1.0,13.5,1,133071.02285766602,768.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500066,utr_sg,2403,relay_failure,214.7326479256153,0.0,0.0,1.0,0.0,260,1,0.2625,0.0,0.5,1.0,13.5,16,133932.02966308594,781.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500067,utr_sg,2403,relay_failure,149.5837529450655,0.0,0.0,1.0,0.0,260,1,0.3125,0.0,0.675,1.0,13.5,5,129544.97915649414,1032.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500068,utr_sg,2403,relay_failure,260.0459535419941,1.0,0.0,0.0,0.0,260,1,0.0875,0.0,0.925,1.0,15.25,9,134058.9533996582,754.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500069,utr_sg,2403,relay_failure,259.4355216026306,0.0,0.0,1.0,0.0,260,1,0.0,0.0,0.9875,1.0,13.5,1,133265.05932617188,815.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500070,utr_sg,2403,relay_failure,260.53063747286797,0.0,0.0,1.0,0.0,260,1,0.0,0.0,0.9875,1.0,13.5,1,134613.0327758789,809.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500071,utr_sg,2403,relay_failure,248.026049092412,0.0,0.0,1.0,0.0,260,1,0.175,0.0,0.875,1.0,13.5,6,132279.01318359375,812.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500072,utr_sg,2403,relay_failure,217.47035007178783,0.0,0.0,1.0,0.0,260,1,0.2625,0.0,0.5125,1.0,13.5,16,134206.0115966797,815.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500073,utr_sg,2403,relay_failure,208.877168700099,0.0,0.0,1.0,0.0,260,1,0.2875,0.0,0.4125,1.0,13.5,22,135282.0301208496,882.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500074,utr_sg,2403,relay_failure,201.49330188333988,0.0,0.0,1.0,0.0,260,1,0.2625,0.0,0.2625,1.0,13.5,30,133928.98837280273,838.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500075,utr_sg,2403,relay_failure,203.60879132151604,0.0,0.0,1.0,0.0,260,1,0.0875,0.0,0.925,1.0,19.425,14,133444.99697875977,933.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500076,utr_sg,2403,relay_failure,226.29944244027138,0.0,0.0,1.0,0.0,260,1,0.275,0.0,0.7,1.0,13.5,4,133411.03149414062,810.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500077,utr_sg,2403,relay_failure,198.48632717132568,0.0,0.0,1.0,0.0,260,1,0.25,0.0,0.725,1.0,13.5,5,130293.01858520508,880.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500078,utr_sg,2403,relay_failure,231.6055243164301,0.0,0.0,1.0,0.0,260,1,0.2375,0.0,0.725,1.0,13.5,4,135063.05755615234,784.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500079,utr_sg,2403,relay_failure,185.84570855647326,0.0,0.0,1.0,0.0,260,1,0.2875,0.0,0.725,1.0,14.925,6,131126.99633789062,958.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500080,utr_sg,2403,relay_failure,241.91562321782112,1.0,0.0,0.0,0.0,260,1,0.1625,0.0,0.525,1.0,13.5,19,132378.99942016602,769.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500081,utr_sg,2403,relay_failure,197.31967842578888,0.0,0.0,1.0,0.0,260,1,0.175,0.0,0.8375,1.0,16.425,8,131149.92352294922,914.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500082,utr_sg,2403,relay_failure,214.20784458518028,0.0,0.0,1.0,0.0,260,1,0.25,0.0,0.4375,1.0,13.5,20,135705.00942993164,890.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500083,utr_sg,2403,relay_failure,224.29718670248985,0.0,0.0,1.0,0.0,260,1,0.2625,0.0,0.4375,1.0,13.5,30,135518.01440429688,880.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500084,utr_sg,2403,relay_failure,235.81912270188332,1.0,0.0,0.0,0.0,260,1,0.2625,0.0,0.4625,1.0,13.5,22,133970.03491210938,850.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500085,utr_sg,2403,relay_failure,236.26354382932186,0.0,0.0,1.0,0.0,260,1,0.2125,0.0,0.6375,1.0,13.5,12,133261.90310668945,756.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500086,utr_sg,2403,relay_failure,236.36971367895603,0.0,0.0,1.0,0.0,260,1,0.1875,0.0,0.625,1.0,13.5,18,132750.9585571289,740.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
DRTP-SNR-Q2-MECHANISM-COMPARATOR-EVALUATION-V1,500087,utr_sg,2403,relay_failure,253.18119445443153,0.0,0.0,1.0,0.0,260,1,0.1125,0.0,0.95,1.0,13.5,4,132880.96020507812,737.0,10m,f0_seen_44_80,44,80,6da1fbfa74f2540fa461636c2697ce127f3c99ad7de4bf7ece9e3663bece627d,c89f63bc5a11e3def88fa677356796ea681ca227d31e47dc584764a3a3084fc2,training_seed
