method,train_seed,update_start,update_end,environment_steps_million,train_avg_reward,approx_kl,clip_fraction
drtp_sg,2303,7001,7500,1.792256,0.1661802019737661,0.0008877585560573304,0.005072916802426335
drtp_sg,2303,7501,8000,1.920256,0.1843398468270898,0.0012267804807949384,0.00884049504675204
drtp_sg,2303,8001,8500,2.048256,0.13735945134051145,0.001640543209641085,0.015296875472820829
drtp_sg,2303,8501,9000,2.176256,0.17424126214534044,0.0010467335553670028,0.006428385612438433
drtp_sg,2303,9001,9500,2.304256,0.18560140028595926,0.0009095841843078838,0.005238281413214281
drtp_sg,2303,9501,10000,2.432256,0.18834222984313964,0.0014724907105451164,0.01230859410413541
drtp_sg,2303,10001,10500,2.560256,0.2043324759528041,0.001038011920099355,0.006834635636769235
drtp_sg,2303,10501,11000,2.688256,0.2162597725689411,0.0012555336845219542,0.009378906487720088
drtp_sg,2303,11001,11500,2.816256,0.2031674140691757,0.001109537997722024,0.007536458558402955
drtp_sg,2303,11501,12000,2.944256,0.20358167762309312,0.001212981660678451,0.008832031495403498
drtp_sg,2303,12001,12500,3.072256,0.23389747941493988,0.0015120057726656635,0.012949219118803739
drtp_sg,2303,12501,13000,3.200256,0.23291205321252345,0.001250277301323875,0.009640625282074326
drtp_sg,2303,13001,13500,3.328256,0.24331929670274258,0.0013886888341604982,0.011526041998178698
drtp_sg,2303,13501,14000,3.456256,0.21939723184704782,0.0014661095772704948,0.012935547257133294
drtp_sg,2303,14001,14500,3.584256,0.13899648969992995,0.0023796438060341325,0.025768880942778197
drtp_sg,2303,14501,15000,3.712256,0.07586276275580167,0.001909423057820579,0.018388672412605955
drtp_sg,2303,15001,15500,3.840256,0.22486229665577412,0.0008752326674806064,0.006736979361914564
drtp_sg,2303,15501,16000,3.968256,0.2261022888571024,0.0015144531169886848,0.01406119832379045
drtp_sg,2303,16001,16500,4.096256,0.21052430398389696,0.0019213024652253794,0.019147787029331086
drtp_sg,2303,16501,17000,4.224256,0.22057769632339477,0.0018551258422297289,0.017589844220259693
drtp_sg,2303,17001,17500,4.352256,0.21489860104769468,0.0015641558429336623,0.014597005621762946
drtp_sg,2303,17501,18000,4.480256,0.24314129500091075,0.0017723274980835403,0.017255859902943486
drtp_sg,2303,18001,18500,4.608256,0.25185451082885263,0.0015167687042448952,0.014121094152447767
drtp_sg,2303,18501,19000,4.736256,0.2607053473293781,0.0014971469923760487,0.013979818122868892
drtp_sg,2303,19001,19500,4.864256,0.27655400744080544,0.0014969413961343876,0.014167318114545196
drtp_sg,2303,19501,20000,4.992256,0.2695933938920498,0.0012999371968799084,0.01137304720596876
drtp_sg,2303,20001,20500,5.120256,0.25046119339764117,0.0019725297243846076,0.020064453677623533
drtp_sg,2303,20501,21000,5.248256,0.26952823129296305,0.0016997123731387065,0.017143880699470173
drtp_sg,2303,21001,21500,5.376256,0.25567909897863866,0.0018755009727416691,0.01970117238489911
drtp_sg,2303,21501,22000,5.504256,0.2581122655123472,0.0014933943492433154,0.013932292066107039
drtp_sg,2303,22001,22500,5.632256,0.24553643189370633,0.0015538614275756105,0.01596224004146643
drtp_sg,2303,22501,23000,5.760256,0.2677592473179102,0.0017517733013786081,0.017608724426070695
drtp_sg,2303,23001,23500,5.888256,0.26833943447470665,0.0013416055792325372,0.012099609737633727
drtp_sg,2303,23501,24000,6.016256,0.2631668771207333,0.001493422956426,0.014403646222141105
drtp_sg,2303,24001,24500,6.144256,0.27239657094329595,0.0013174522886135157,0.012302734763536136
drtp_sg,2303,24501,25000,6.272256,0.23752429570257663,0.0015225872733176376,0.014681641001661774
drtp_sg,2303,25001,25500,6.400256,0.2582636218369007,0.0015765628504774796,0.014912760799343233
drtp_sg,2303,25501,26000,6.528256,0.2835701276361942,0.0015073930687364403,0.013811849341262132
drtp_sg,2303,26001,26500,6.656256,0.29498278960585594,0.0012709790247208697,0.011134114896471146
drtp_sg,2303,26501,27000,6.784256,0.27708057045936585,0.0013316759317422077,0.01203190137411002
drtp_sg,2303,27001,27500,6.912256,0.2854411748498678,0.0013846106027928383,0.012675130591844209
drtp_sg,2303,27501,28000,7.040256,0.298518767118454,0.001431111376020752,0.013100260790495668
drtp_sg,2303,28001,28500,7.168256,0.2691027131080627,0.0015392602985921217,0.014798177524644416
drtp_sg,2303,28501,29000,7.296256,0.299742498010397,0.0014092880655167967,0.012951172260625754
drtp_sg,2303,29001,29500,7.424256,0.30228293961286545,0.0012992469280728339,0.011844401381677017
drtp_sg,2303,29501,30000,7.552256,0.2888191395252943,0.0015766276879642916,0.014866536875197199
drtp_sg,2303,30001,30500,7.680256,0.27915599551796916,0.0011723361530096821,0.010228515922557562
drtp_sg,2303,30501,31000,7.808256,0.2879630837142467,0.0018847267007040468,0.01917708389280597
drtp_sg,2303,31001,31500,7.936256,0.290672990962863,0.0012934143512878373,0.011171224285382777
drtp_sg,2303,31501,32000,8.064256,0.26698438413441183,0.0012343193211236173,0.010750000293541234
drtp_sg,2303,32001,32500,8.192256,0.28633226446807386,0.0014443124709326441,0.01371224000561051
drtp_sg,2303,32501,33000,8.320256,0.25993531341850756,0.0014537388899319263,0.013496094139525667
drtp_sg,2303,33001,33500,8.448256,0.2534267841875553,0.0015896674282151512,0.014998698354524095
drtp_sg,2303,33501,34000,8.576256,0.2801038044542074,0.0015314343512278915,0.014994792108191178
drtp_sg,2303,34001,34500,8.704256,0.2821108701825142,0.0014232829486815369,0.012955729552602862
drtp_sg,2303,34501,35000,8.832256,0.28490260687470437,0.0014465347521833442,0.013093750386673491
drtp_sg,2303,35001,35500,8.960256,0.29579993470013144,0.0017103727957200996,0.016895833781629337
drtp_sg,2303,35501,36000,9.088256,0.2647521192133427,0.0015463477502289564,0.014662760836014059
drtp_sg,2303,36001,36500,9.216256,0.27131768594682215,0.0015773491098925617,0.014621094170957803
drtp_sg,2303,36501,37000,9.344256,0.28580802008509637,0.0014439685462636226,0.013431640966737178
drtp_sg,2303,37001,37500,9.472256,0.28935366351902486,0.0013892218941806828,0.01237109408469405
drtp_sg,2303,37501,38000,9.600256,0.29576739752292636,0.0012025117312332383,0.01033268257736927
drtp_sg,2303,38001,38500,9.728256,0.3059125979542732,0.0015291457986865323,0.01378190143883694
drtp_sg,2303,38501,39000,9.856256,0.30666997426748277,0.0009960686410228484,0.008072265878552571
drtp_sg,2303,39001,39063,9.984256,0.29285525447792476,0.0015270526109046286,0.014508928886951052
drtp_sg,2304,1,500,0.000256,-0.0216296704330598,0.0009705296892443583,0.004744140778610017
drtp_sg,2304,501,1000,0.128256,0.06015269665624146,0.0010759301158185129,0.007450521052640397
drtp_sg,2304,1001,1500,0.256256,0.08116664074524306,0.000709770619791622,0.003916015742055606
drtp_sg,2304,1501,2000,0.384256,0.059199754649191166,0.0008622319401700527,0.004453125144878868
drtp_sg,2304,2001,2500,0.512256,0.06681199951113376,0.0007897497106802497,0.0044264324094983746
drtp_sg,2304,2501,3000,0.640256,0.10501454266936708,0.0007537164498557255,0.004188802217948251
drtp_sg,2304,3001,3500,0.768256,0.11551611016690731,0.0009163355862706339,0.005362630363320932
drtp_sg,2304,3501,4000,0.896256,0.13723010851070286,0.0010228918783383655,0.007215495015552733
drtp_sg,2304,4001,4500,1.024256,0.1629414130821824,0.0012823818336361605,0.01030729194538435
drtp_sg,2304,4501,5000,1.152256,0.17713315880298613,0.00135780026182753,0.011236328460625373
drtp_sg,2304,5001,5500,1.280256,0.20473874127864838,0.0012676790495049013,0.010022786746791098
drtp_sg,2304,5501,6000,1.408256,0.20925826267153025,0.0014408468117271696,0.012438151384179946
drtp_sg,2304,6001,6500,1.536256,0.21828242418169974,0.001357968040517335,0.010994140936352778
drtp_sg,2304,6501,7000,1.664256,0.2204539173617959,0.00126621381402947,0.0104440107162809
drtp_sg,2304,7001,7500,1.792256,0.21466300048027187,0.0011181408622048061,0.00798763043305371
drtp_sg,2304,7501,8000,1.920256,0.23038297064602375,0.0011730645041261594,0.008526692950748838
drtp_sg,2304,8001,8500,2.048256,0.2529838633984327,0.0013318670243837307,0.010309245110780466
drtp_sg,2304,8501,9000,2.176256,0.2386109654903412,0.0009569353741762824,0.006521484552300535
drtp_sg,2304,9001,9500,2.304256,0.2255609317943454,0.0013222686786442254,0.011867187844531144
drtp_sg,2304,9501,10000,2.432256,0.19258598529919982,0.0012330263432610684,0.01076367219502572
drtp_sg,2304,10001,10500,2.560256,0.20937169305607675,0.0014114226572746697,0.013024739950953518
drtp_sg,2304,10501,11000,2.688256,0.19642897039651872,0.001643184680834868,0.01580989631288685
drtp_sg,2304,11001,11500,2.816256,0.2372171530276537,0.0011686973889823086,0.009397135696897749
drtp_sg,2304,11501,12000,2.944256,0.2449336058050394,0.0011412929441086508,0.009538411717803683
drtp_sg,2304,12001,12500,3.072256,0.2540413161665201,0.0012573595263905485,0.011093099299701863
drtp_sg,2304,12501,13000,3.200256,0.26041068239510057,0.001473542851741512,0.013796875392319635
drtp_sg,2304,13001,13500,3.328256,0.25234624348580836,0.0013552513341749842,0.01194987012312049
drtp_sg,2304,13501,14000,3.456256,0.27541902974247934,0.0014314963051442638,0.013252604511915705
drtp_sg,2304,14001,14500,3.584256,0.2794748063087463,0.0013091571579482953,0.011033203432394657
drtp_sg,2304,14501,15000,3.712256,0.2681478673201054,0.0014435724593287573,0.01344335977191804
drtp_sg,2304,15001,15500,3.840256,0.2485987621098757,0.001907493260736372,0.02025455780909397
drtp_sg,2304,15501,16000,3.968256,0.248059182330966,0.0014813047474608522,0.013760417065292132
drtp_sg,2304,16001,16500,4.096256,0.2534664948955178,0.001786887772855454,0.0172141931616934
drtp_sg,2304,16501,17000,4.224256,0.27453558158874514,0.0014993944786468375,0.013434896172955632
drtp_sg,2304,17001,17500,4.352256,0.2805253978073597,0.0014518923938897676,0.01314127640123479
drtp_sg,2304,17501,18000,4.480256,0.2740591087788343,0.0015512889489620327,0.014729818099411204
drtp_sg,2304,18001,18500,4.608256,0.2787490729987621,0.0013254366423670926,0.011421875330095645
drtp_sg,2304,18501,19000,4.736256,0.26225662766397,0.0014171901642645612,0.012065755534509663
drtp_sg,2304,19001,19500,4.864256,0.27856387782096864,0.0014775838870618805,0.013367187886033208
drtp_sg,2304,19501,20000,4.992256,0.2692958262711763,0.0016585825361028865,0.015228516055445653
drtp_sg,2304,20001,20500,5.120256,0.2647602488994598,0.001478686544294757,0.013147786828689277
drtp_sg,2304,20501,21000,5.248256,0.28876571522653105,0.0015069071554419948,0.013970052494842093
drtp_sg,2304,21001,21500,5.376256,0.2768818542957306,0.0011991511859884322,0.009848307567008305
drtp_sg,2304,21501,22000,5.504256,0.2764411646127701,0.0014487560967654603,0.012720052433724049
drtp_sg,2304,22001,22500,5.632256,0.2674958586990833,0.0012002814756115145,0.009958984654163942
drtp_sg,2304,22501,23000,5.760256,0.28928837963938714,0.0013559198523224304,0.011710286775836722
drtp_sg,2304,23001,23500,5.888256,0.269876817882061,0.0011185971364408602,0.009279948169831187
drtp_sg,2304,23501,24000,6.016256,0.26163675157725813,0.0016265166972652836,0.015770182753971313
drtp_sg,2304,24001,24500,6.144256,0.2975797805637121,0.0014737238669298033,0.014096354564710055
drtp_sg,2304,24501,25000,6.272256,0.2921295721232891,0.0012591280566042124,0.01070247427688446
drtp_sg,2304,25001,25500,6.400256,0.2939110572040081,0.0016396918243293188,0.015880859855329617
drtp_sg,2304,25501,26000,6.528256,0.27037836772203444,0.00108926214484472,0.00856380231503863
drtp_sg,2304,26001,26500,6.656256,0.21602763590216637,0.0014206460868078112,0.011921224307676311
drtp_sg,2304,26501,27000,6.784256,0.2737477528899908,0.001178106440865572,0.00970442736503901
drtp_sg,2304,27001,27500,6.912256,0.29292840975522993,0.0015251505344892047,0.013982422293862328
drtp_sg,2304,27501,28000,7.040256,0.30047133314609525,0.0013638016198198432,0.01249023471912369
drtp_sg,2304,28001,28500,7.168256,0.30536480593681337,0.0013664420830326216,0.012531250389176421
drtp_sg,2304,28501,29000,7.296256,0.2863609789907932,0.0016066714370199344,0.015161458791641052
drtp_sg,2304,29001,29500,7.424256,0.299232798486948,0.00139487661241461,0.012690755592368078
drtp_sg,2304,29501,30000,7.552256,0.2947009140253067,0.0013161698005719638,0.011613281592086423
drtp_sg,2304,30001,30500,7.680256,0.2954856804907322,0.0012035292801926155,0.009744140867493116
drtp_sg,2304,30501,31000,7.808256,0.3015880772769451,0.0013813446839045893,0.012751953490427695
drtp_sg,2304,31001,31500,7.936256,0.3140465614795685,0.0014919219867706433,0.013910807672713417
drtp_sg,2304,31501,32000,8.064256,0.3143521635234356,0.0015431110048702902,0.01415364622225752
drtp_sg,2304,32001,32500,8.192256,0.3092948931753635,0.0013029682227408182,0.011466797201603185
drtp_sg,2304,32501,33000,8.320256,0.3036495615839958,0.0013942027830689677,0.012489583682094236
drtp_sg,2304,33001,33500,8.448256,0.3097851212620735,0.0014430053071276463,0.013315104510285891
drtp_sg,2304,33501,34000,8.576256,0.28985802229493857,0.001311565252444773,0.01100325552013237
drtp_sg,2304,34001,34500,8.704256,0.3083903003334999,0.0017621431960360412,0.01671875051117968
drtp_sg,2304,34501,35000,8.832256,0.298732239484787,0.0012280176735075558,0.010449219044065103
drtp_sg,2304,35001,35500,8.960256,0.2958389885723591,0.0013328367528269956,0.011817708641232457
drtp_sg,2304,35501,36000,9.088256,0.3082475303560495,0.0013428903068890175,0.012059896175167523
drtp_sg,2304,36001,36500,9.216256,0.28794435226917264,0.001499416879832389,0.01388020871503977
drtp_sg,2304,36501,37000,9.344256,0.30035359296202657,0.001631351025243616,0.016081380641902798
drtp_sg,2304,37001,37500,9.472256,0.3005199680328369,0.0017539464306476698,0.017407552595250307
drtp_sg,2304,37501,38000,9.600256,0.2843770076185465,0.0014806523018560164,0.013614583742222748
drtp_sg,2304,38001,38500,9.728256,0.30220338782668116,0.0014205803771086037,0.012815104533394333
drtp_sg,2304,38501,39000,9.856256,0.317618333786726,0.001552588562137911,0.01462890669365879
drtp_sg,2304,39001,39063,9.984256,0.31017240195993395,0.0013194792594846956,0.012194114109401457
drtp_sg,2305,1,500,0.000256,0.0019448232187132817,0.001047333893456804,0.006320312694238965
drtp_sg,2305,501,1000,0.128256,0.05972155516350176,0.0009185233261647833,0.006011718920606654
drtp_sg,2305,1001,1500,0.256256,0.06644021830148995,0.0007473463766625628,0.0032636719716829248
drtp_sg,2305,1501,2000,0.384256,0.09355754736135714,0.0005252544445897152,0.001614583384071011
drtp_sg,2305,2001,2500,0.512256,0.09942495093680918,0.0008628140252990306,0.004671875106287189
drtp_sg,2305,2501,3000,0.640256,0.08036713807471096,0.0012714499550183973,0.0093847658977611
drtp_sg,2305,3001,3500,0.768256,0.09765154940047069,0.0010105659068228002,0.0072161460395436736
drtp_sg,2305,3501,4000,0.896256,0.14456508661597037,0.0007593669464787732,0.0047773438838194125
drtp_sg,2305,4001,4500,1.024256,0.1917181568816304,0.000932705683850448,0.00634440121089574
drtp_sg,2305,4501,5000,1.152256,0.19713758300244807,0.0010913034135052535,0.006888672080880497
drtp_sg,2305,5001,5500,1.280256,0.19016917311772705,0.0009977846032606975,0.0058802084987401035
drtp_sg,2305,5501,6000,1.408256,0.20047379969060422,0.0014426912300508168,0.011868489936226979
drtp_sg,2305,6001,6500,1.536256,0.2369280004799366,0.0011217438298047756,0.00743750023143366
drtp_sg,2305,6501,7000,1.664256,0.21809397503733635,0.0013723936292905515,0.010577474291552789
drtp_sg,2305,7001,7500,1.792256,0.20328029526397587,0.0014302540476719514,0.01151953160110861
drtp_sg,2305,7501,8000,1.920256,0.2067937205657363,0.0014417290158880857,0.012427734735014382
drtp_sg,2305,8001,8500,2.048256,0.20333567406237124,0.0015010528573260063,0.013180338894599117
drtp_sg,2305,8501,9000,2.176256,0.2028276457414031,0.0016028979828655184,0.01484765668719774
drtp_sg,2305,9001,9500,2.304256,0.2046035234890878,0.0013384103296892435,0.011022135732113384
drtp_sg,2305,9501,10000,2.432256,0.22505893993377685,0.0013828735873084952,0.01221289098809939
drtp_sg,2305,10001,10500,2.560256,0.23649493680894376,0.0017409915547832494,0.016870443191495724
drtp_sg,2305,10501,11000,2.688256,0.2535584414303303,0.0020863246343506025,0.021262370425800328
drtp_sg,2305,11001,11500,2.816256,0.24591355971992016,0.0013569960951347938,0.01193489618593594
drtp_sg,2305,11501,12000,2.944256,0.23522467322647572,0.001694767083912362,0.016472656727710273
drtp_sg,2305,12001,12500,3.072256,0.2522069104760885,0.0016657791799819576,0.015957682732492685
drtp_sg,2305,12501,13000,3.200256,0.25516710798442366,0.0014543223224651829,0.0134179691063473
drtp_sg,2305,13001,13500,3.328256,0.25271373076736925,0.0016581832804931757,0.015438151486043352
drtp_sg,2305,13501,14000,3.456256,0.26072856821119783,0.0018929332469404762,0.018561849482706748
drtp_sg,2305,14001,14500,3.584256,0.2672540888339281,0.0015199122221465572,0.014314453556085937
drtp_sg,2305,14501,15000,3.712256,0.24732602424919606,0.0014987753670423736,0.013539713951817248
drtp_sg,2305,15001,15500,3.840256,0.25886933293938635,0.0016170246952763882,0.014914062918222044
drtp_sg,2305,15501,16000,3.968256,0.25267071124911306,0.0014355690929220742,0.012817057651234792
drtp_sg,2305,16001,16500,4.096256,0.24532407833635808,0.0013809647838115766,0.012042969092959538
drtp_sg,2305,16501,17000,4.224256,0.2765469517707825,0.0014573842526054536,0.013163411838235333
drtp_sg,2305,17001,17500,4.352256,0.2647626536488533,0.0012368754998075607,0.010635416972218082
drtp_sg,2305,17501,18000,4.480256,0.25866770650446413,0.0016043278295001051,0.014908203525526915
drtp_sg,2305,18001,18500,4.608256,0.27978606840968134,0.0016600178233796491,0.016027995262120384
drtp_sg,2305,18501,19000,4.736256,0.27543364742398263,0.0013730320790615801,0.012158854516630527
drtp_sg,2305,19001,19500,4.864256,0.2803790539354086,0.0012461945085836578,0.01105403678206494
drtp_sg,2305,19501,20000,4.992256,0.2746010667383671,0.0014461292183841547,0.013447265966387931
drtp_sg,2305,20001,20500,5.120256,0.26790928158164024,0.0017264412989928411,0.015535807763517368
drtp_sg,2305,20501,21000,5.248256,0.28281745237112044,0.0018384272017853288,0.016658203616796527
drtp_sg,2305,21001,21500,5.376256,0.2812688611149788,0.0014746267814328617,0.013307943113148212
drtp_sg,2305,21501,22000,5.504256,0.29002563445270063,0.0013549059045765985,0.012658854521403555
drtp_sg,2305,22001,22500,5.632256,0.30705621853470805,0.001614651245930717,0.01584440147742862
drtp_sg,2305,22501,23000,5.760256,0.3155856420695782,0.001488479867332289,0.014235677504853812
drtp_sg,2305,23001,23500,5.888256,0.30973466822504997,0.0015192974676923124,0.01508138063363731
drtp_sg,2305,23501,24000,6.016256,0.29960540221631526,0.0012027505312301665,0.010233724251156673
drtp_sg,2305,24001,24500,6.144256,0.31020056864619255,0.0015545783492404213,0.014819661890389397
drtp_sg,2305,24501,25000,6.272256,0.2938117343336344,0.0012559122061664573,0.010355469045811333
drtp_sg,2305,25001,25500,6.400256,0.2963141644448042,0.0013657074536064665,0.012098958665388636
drtp_sg,2305,25501,26000,6.528256,0.26685358251444996,0.0016980865964839379,0.01599544316896936
drtp_sg,2305,26001,26500,6.656256,0.2822388067394495,0.0010609250105649121,0.008936198152194265
drtp_sg,2305,26501,27000,6.784256,0.305382587954402,0.0014035751254690035,0.012791667032288387
drtp_sg,2305,27001,27500,6.912256,0.3131275762915611,0.0015130188343240013,0.014059896236401982
drtp_sg,2305,27501,28000,7.040256,0.3058628730177879,0.0017347677820750155,0.01688867236621445
drtp_sg,2305,28001,28500,7.168256,0.26100737299025056,0.0013669856957673461,0.012235677412245422
drtp_sg,2305,28501,29000,7.296256,0.265739762455225,0.0016465714702327773,0.01623763065744424
drtp_sg,2305,29001,29500,7.424256,0.25681715076416733,0.0017713586958252525,0.016583984851371497
drtp_sg,2305,29501,30000,7.552256,0.2894568881988525,0.0014873189712055388,0.01379557331977412
drtp_sg,2305,30001,30500,7.680256,0.29467114081978796,0.0014816533187410289,0.013891927484888584
drtp_sg,2305,30501,31000,7.808256,0.3005576623678207,0.0016523819466243918,0.01590559938777005
drtp_sg,2305,31001,31500,7.936256,0.31139014586806296,0.0012678431166246603,0.01107617220201064
drtp_sg,2305,31501,32000,8.064256,0.3081616545319557,0.001801607394300234,0.017858724457561037
drtp_sg,2305,32001,32500,8.192256,0.29749188539385796,0.001571695577507242,0.015016927504562773
drtp_sg,2305,32501,33000,8.320256,0.28631297244131565,0.0015049274767276637,0.013803385821462143
drtp_sg,2305,33001,33500,8.448256,0.31009868210554126,0.001406197008741092,0.01240169304353185
drtp_sg,2305,33501,34000,8.576256,0.30325593012571334,0.0014244056317324902,0.012384114931046497
drtp_sg,2305,34001,34500,8.704256,0.2606287513226271,0.0015513032978224093,0.014310547266330104
drtp_sg,2305,34501,35000,8.832256,0.2952232235223055,0.001537357103528236,0.014251953561906703
drtp_sg,2305,35001,35500,8.960256,0.30533420395851135,0.001554587475796015,0.014243490009452216
drtp_sg,2305,35501,36000,9.088256,0.311751212477684,0.0014701743821451533,0.012755859723256435
drtp_sg,2305,36001,36500,9.216256,0.3107904441952705,0.0015703549498387718,0.014836588969221338
drtp_sg,2305,36501,37000,9.344256,0.3047758095264435,0.001489772481518827,0.014029948337993118
drtp_sg,2305,37001,37500,9.472256,0.27050071811676024,0.0015551557706703458,0.014395833785296418
drtp_sg,2305,37501,38000,9.600256,0.2717628796100616,0.001581330747785305,0.014786458760267124
drtp_sg,2305,38001,38500,9.728256,0.29410765318572524,0.0015948457016055043,0.015647786924266258
drtp_sg,2305,38501,39000,9.856256,0.28015315925329926,0.0017914589724441527,0.017453776564158033
drtp_sg,2305,39001,39063,9.984256,0.27367166843679214,0.00226071857675845,0.01683924483211105
