path,artifact_group,expected_size_bytes,actual_size_bytes,expected_sha256,actual_sha256,status,notes
results/intercept_3d_paper_main_table.csv,result,1439,1439,c7984e4069535b42d3335cf2933fcf8945dd7a7b1369db3891bd7e46ab541977,c7984e4069535b42d3335cf2933fcf8945dd7a7b1369db3891bd7e46ab541977,OK,verified
results/intercept_3d_relay_failure_case_candidates.csv,result,3191,3191,f34785d8e288e9929c7b5b4616aac994d7c265c8c0cad9ac61c8a1b637adb0be,f34785d8e288e9929c7b5b4616aac994d7c265c8c0cad9ac61c8a1b637adb0be,OK,verified
results/intercept_3d_relay_failure_case_replay.csv,result,77982,77982,db3b28ee0915dde23f968e87809404a3e669c7ee95c17e1266b058c57be7554e,db3b28ee0915dde23f968e87809404a3e669c7ee95c17e1266b058c57be7554e,OK,verified
results/edge_feature_ablation_eval.csv,result,11168,11168,8132f9ed10040b5f360b21ee20c47da3cd6d73090c60289038ab8320d288eea6,8132f9ed10040b5f360b21ee20c47da3cd6d73090c60289038ab8320d288eea6,OK,verified
results/edge_feature_ablation_summary.csv,result,3377,3377,ba4b253e217e7dbb0d9e4a910b54c052fcd1b91e620b5113d59ab2f80daea9c0,ba4b253e217e7dbb0d9e4a910b54c052fcd1b91e620b5113d59ab2f80daea9c0,OK,verified
results/edge_feature_ablation_notes.md,result,3382,3382,03601d18ac4d93a0e7f3fc41b07755d8936f090573d8b7df356f215640fbfbd8,03601d18ac4d93a0e7f3fc41b07755d8936f090573d8b7df356f215640fbfbd8,OK,verified
results/speed_robustness_eval.csv,result,8059,8059,e47f3948da4a2d4b60ebb02aaec9e992808c48031db3557d8f0061cf1b32bcdc,e47f3948da4a2d4b60ebb02aaec9e992808c48031db3557d8f0061cf1b32bcdc,OK,verified
results/speed_robustness_summary.csv,result,3122,3122,08fad7d45cecac56b92799e6a1ab3f96d62a7ac6869a02ce85d00c87ece480a9,08fad7d45cecac56b92799e6a1ab3f96d62a7ac6869a02ce85d00c87ece480a9,OK,verified
results/speed_robustness_notes.md,result,2406,2406,05f6a58806c5e518b3409310db5fdb6924d980c49a287ff631aa10f618adb2d6,05f6a58806c5e518b3409310db5fdb6924d980c49a287ff631aa10f618adb2d6,OK,verified
results/figure_asset_audit.csv,result,2524,2524,371bc9f2a3a901d32751c35ad715d362a57394d01b772e646bbb255bbccb6553,371bc9f2a3a901d32751c35ad715d362a57394d01b772e646bbb255bbccb6553,OK,verified
results/evaluation_budget_audit.csv,result,1235,1235,4b84f357cdf4ae9fe8e7c8c970b888abe9908418fdfb79456b8e2e4b7aaa9aa8,4b84f357cdf4ae9fe8e7c8c970b888abe9908418fdfb79456b8e2e4b7aaa9aa8,OK,verified
results/method_naming_audit.csv,result,2030,2030,1bda6920e56b1729a0c7cbcba1c19a5be0a8e7cfd05be1f1372c7f69b4f56751,1bda6920e56b1729a0c7cbcba1c19a5be0a8e7cfd05be1f1372c7f69b4f56751,OK,verified
results/figures/final_300_success_rate.png,figure,55199,55199,63d4d4b7cf65870e0563f78b64f2e5ca8a9191e0972b5b844d76b93a328675b1,63d4d4b7cf65870e0563f78b64f2e5ca8a9191e0972b5b844d76b93a328675b1,OK,verified
results/figures/final_300_collision_rate.png,figure,51346,51346,f2e23661196c2fa8ce73cfe4bf45a65431c972bb0cfad218d3a18e20df79ee36,f2e23661196c2fa8ce73cfe4bf45a65431c972bb0cfad218d3a18e20df79ee36,OK,verified
results/figures/method_overview_ea_rg_mappo_s.png,figure,239234,239234,73bfb9397fa563aeb3a8f50165d364387de91922d3fa8ea728c90321ce98d750,73bfb9397fa563aeb3a8f50165d364387de91922d3fa8ea728c90321ce98d750,OK,verified
results/figures/per_seed_success_scatter.png,figure,74765,74765,d49225ea01ee87d71aed160e1b468467aafafff3fb61869f0678d5bf0d697565,d49225ea01ee87d71aed160e1b468467aafafff3fb61869f0678d5bf0d697565,OK,verified
results/figures/per_seed_collision_scatter.png,figure,78614,78614,c2ab4ccbf268851fb2442684378db6273bb7f2fe20da3e9259d479073cc2a7f3,c2ab4ccbf268851fb2442684378db6273bb7f2fe20da3e9259d479073cc2a7f3,OK,verified
results/figures/trajectory_ri_advantage_r4.png,figure,118083,118083,afb2a283a979e15c200205c6949be786fecb4beddf3d3921424db5beb38a89ec,afb2a283a979e15c200205c6949be786fecb4beddf3d3921424db5beb38a89ec,OK,verified
results/figures/trajectory_ri_advantage_r10.png,figure,123473,123473,077449995e4ecf353933e37b00219a5f288c4d3d08ed574a2c5aad568046d63e,077449995e4ecf353933e37b00219a5f288c4d3d08ed574a2c5aad568046d63e,OK,verified
results/figures/ri_attention_heatmap_r4.png,figure,58156,58156,29d5e2f63b00dd38a4efd865edba3d4c7d6fa928a068626bc9500bd85dd9957d,29d5e2f63b00dd38a4efd865edba3d4c7d6fa928a068626bc9500bd85dd9957d,OK,verified
results/figures/ri_attention_heatmap_r10.png,figure,57874,57874,e85de670d7c14c3955a2034d0e371953e35afe2f7786bf88731d5b03e4bc3415,e85de670d7c14c3955a2034d0e371953e35afe2f7786bf88731d5b03e4bc3415,OK,verified
results/figures/edge_feature_ablation_delta.png,figure,113053,113053,ca0a04ee18ef40257855333bc5711cb9cf29f5e18f30baa360f249d14c80c828,ca0a04ee18ef40257855333bc5711cb9cf29f5e18f30baa360f249d14c80c828,OK,verified
results/figures/speed_robustness_success_r4.png,figure,72674,72674,933bc0543f938676d3a294a996b36532cc3d434f08a392971d450605158b6026,933bc0543f938676d3a294a996b36532cc3d434f08a392971d450605158b6026,OK,verified
results/figures/speed_robustness_collision_r4.png,figure,64735,64735,f5ba7b3dc3b231456ff505a9fd231594d6bc89dd7caa170a3c99d45168e8683f,f5ba7b3dc3b231456ff505a9fd231594d6bc89dd7caa170a3c99d45168e8683f,OK,verified
results/figures/speed_robustness_success_r8.png,figure,75934,75934,d4f62b67cb50bba6a7f1fdfe6e83ff4362a8ebd0dc213575ccc28800eb8fc1a5,d4f62b67cb50bba6a7f1fdfe6e83ff4362a8ebd0dc213575ccc28800eb8fc1a5,OK,verified
results/figures/speed_robustness_collision_r8.png,figure,68132,68132,b0adfef6dbdbdd8f7463c1322d9ab41e3cd4a4ad04380106b8011c00918e18de,b0adfef6dbdbdd8f7463c1322d9ab41e3cd4a4ad04380106b8011c00918e18de,OK,verified
results/figures/comm_dropout_success_rate.png,figure,87002,87002,6d0c47e2d5ba074eee99b18a09793f919290c225055a67bd64232b7d5baa2c75,6d0c47e2d5ba074eee99b18a09793f919290c225055a67bd64232b7d5baa2c75,OK,verified
results/figures/comm_dropout_collision_rate.png,figure,83374,83374,44b97a9d5e0f8c1e99bb9d47220d814105998202ac284c7a2e79d66cddffade2,44b97a9d5e0f8c1e99bb9d47220d814105998202ac284c7a2e79d66cddffade2,OK,verified
results/figures/radius_interpolation_success_rate.png,figure,55815,55815,0a561ae33e70122107b012988c9864084f657c05c012ec8c7ac6e3a32944dd77,0a561ae33e70122107b012988c9864084f657c05c012ec8c7ac6e3a32944dd77,OK,verified
results/figures/radius_interpolation_collision_rate.png,figure,54591,54591,f7cb4c2b53bbea4b2f8301c271d8b3a099126aa9d969186c42801b75e0794a4b,f7cb4c2b53bbea4b2f8301c271d8b3a099126aa9d969186c42801b75e0794a4b,OK,verified
results/figures/intercept_3d_relay_failure_case_replay.png,figure,224179,224179,70c658c4156f56f2478f3dcbeb35cdbdbe589533c1d868e9d697334fe50b6a9b,70c658c4156f56f2478f3dcbeb35cdbdbe589533c1d868e9d697334fe50b6a9b,OK,verified
docs/paper_manuscript_zh_v1.md,documentation,20035,20035,c9cf0c79ae234ad030e5f2e6c5ff7c1d918a3d23da3ae92eedf494820c8ce927,c9cf0c79ae234ad030e5f2e6c5ff7c1d918a3d23da3ae92eedf494820c8ce927,OK,verified
docs/english_abstract_and_contributions.md,documentation,3076,3076,f950b2cc941bf03f29ef0a0e1e352baef831585caf2a53aa2ad160c51f395ad6,f950b2cc941bf03f29ef0a0e1e352baef831585caf2a53aa2ad160c51f395ad6,OK,verified
docs/english_introduction_draft.md,documentation,5614,5614,196c1cdec66194c9b753cc53ed8a9f0dc5bba2e71c84773b66d5dcc87f4f4e93,196c1cdec66194c9b753cc53ed8a9f0dc5bba2e71c84773b66d5dcc87f4f4e93,OK,verified
docs/english_related_work_draft.md,documentation,5032,5032,5082d72db6814a4cef243b30c3ce5e1dcef8c1c0104d9a4ff7fea6545bf85b2e,5082d72db6814a4cef243b30c3ce5e1dcef8c1c0104d9a4ff7fea6545bf85b2e,OK,verified
docs/english_problem_method_draft.md,documentation,6852,6852,669823e3c488315583ac7b92dc46081221c17a32b36aa3fb9de0212d9370948f,669823e3c488315583ac7b92dc46081221c17a32b36aa3fb9de0212d9370948f,OK,verified
docs/english_experiments_draft.md,documentation,7418,7418,51555441a2efe54ea507ccd8430290927f5f888d4f2d2c332901d037e44e383b,51555441a2efe54ea507ccd8430290927f5f888d4f2d2c332901d037e44e383b,OK,verified
docs/english_discussion_conclusion_draft.md,documentation,4385,4385,f2367132d088df6b7bb706a173ba38a0688e25ee70f1749b88ce8f16897a9d85,f2367132d088df6b7bb706a173ba38a0688e25ee70f1749b88ce8f16897a9d85,OK,verified
docs/english_manuscript_draft.md,documentation,32679,32679,12c2a68c24c85349fb7d256889408dc238044234c00907a62abe5050757dcb69,12c2a68c24c85349fb7d256889408dc238044234c00907a62abe5050757dcb69,OK,verified
docs/reproducibility_manifest.md,documentation,17479,17479,672caa04e1d897c6cacd979c0cae24901ce7d5e15216728806e44da949ab85d2,672caa04e1d897c6cacd979c0cae24901ce7d5e15216728806e44da949ab85d2,OK,verified
docs/claim_evidence_matrix.md,documentation,4833,4833,b25c1ade555ce593cb2bd0326cdc92adae3e817eaa5b14fdd0b595793f2bb3e5,b25c1ade555ce593cb2bd0326cdc92adae3e817eaa5b14fdd0b595793f2bb3e5,OK,verified
docs/manuscript_evidence_reference_audit.md,documentation,7385,7385,7746e230c309771c0829cc2dee018f30a4ede7d432c9e9683f7d0b596274e745,7746e230c309771c0829cc2dee018f30a4ede7d432c9e9683f7d0b596274e745,OK,verified
docs/bilingual_numeric_consistency_audit.md,documentation,5864,5864,1f0dc2482ef7fa0f832079d60aef56549340537c9bb32cb4246ea9b76eb3e066,1f0dc2482ef7fa0f832079d60aef56549340537c9bb32cb4246ea9b76eb3e066,OK,verified
docs/latex_reference_integrity_audit.md,documentation,7682,7682,cfeb81b1a66e4e16d597854380fff4eed6de8a24157ab7ca45d9d8933d018765,cfeb81b1a66e4e16d597854380fff4eed6de8a24157ab7ca45d9d8933d018765,OK,verified
docs/bilingual_manuscript_completeness_audit.md,documentation,4647,4647,08a2911eb910cb66329f056e516b6cc2dab11ef87e98ce09158458fff227fd24,08a2911eb910cb66329f056e516b6cc2dab11ef87e98ce09158458fff227fd24,OK,verified
docs/submission_action_register.md,documentation,3836,3836,40f6f694025d7aaf89db479df7886a0eebb5e332fea3d64735b824fbc3357056,40f6f694025d7aaf89db479df7886a0eebb5e332fea3d64735b824fbc3357056,OK,verified
docs/experiment_extension_decision_plan.md,documentation,5103,5103,6e314eb72edee39de738f6ce0c8a687f195f350d7639afb5ced7afcb2a49b2b4,6e314eb72edee39de738f6ce0c8a687f195f350d7639afb5ced7afcb2a49b2b4,OK,verified
docs/runtime_environment_report.md,documentation,714,714,cdff8d5980ee6587b2ff851f0bf712969b6c3fc941469a8bc588335d87086007,cdff8d5980ee6587b2ff851f0bf712969b6c3fc941469a8bc588335d87086007,OK,verified
docs/checkpoint_inventory.md,documentation,1553,1553,734a67eb46134bfd9c0423dfd09fc667a6ee40be6e9d5d14dcf7e31a3e0a1998,734a67eb46134bfd9c0423dfd09fc667a6ee40be6e9d5d14dcf7e31a3e0a1998,OK,verified
docs/submission_readiness_report.md,documentation,2141,2141,56168e4f7ad86e55fc5fea5d44e6af42b115d229e81505e2fb1eed9d66d911d3,56168e4f7ad86e55fc5fea5d44e6af42b115d229e81505e2fb1eed9d66d911d3,OK,verified
docs/submission_package_manifest.md,documentation,10133,10133,4634f05d6fd53fd48ec4dbba72d9b44f9069f58c5e518e8971fa380397c5a238,4634f05d6fd53fd48ec4dbba72d9b44f9069f58c5e518e8971fa380397c5a238,OK,verified
docs/english_manuscript_readiness_audit.md,documentation,2043,2043,821157a1e322a1bd5c939aba1dc383836ac7df37dd15d928022163a8afad9c4e,821157a1e322a1bd5c939aba1dc383836ac7df37dd15d928022163a8afad9c4e,OK,verified
docs/figure_asset_audit.md,documentation,3505,3505,bac6e62a7b6478cc08726c69dec5ce0dcee06fc03dd0356914271d22e7931395,bac6e62a7b6478cc08726c69dec5ce0dcee06fc03dd0356914271d22e7931395,OK,verified
docs/evaluation_budget_audit.md,documentation,1484,1484,d01ceb05e76d8ea4c28c0620f79b044e7f73ee84f28449b76de772b6958e53a3,d01ceb05e76d8ea4c28c0620f79b044e7f73ee84f28449b76de772b6958e53a3,OK,verified
docs/method_naming_audit.md,documentation,3157,3157,abc077927bf749f448c84407836039ff2612f3279c30f1f0a53204ff94dd1120,abc077927bf749f448c84407836039ff2612f3279c30f1f0a53204ff94dd1120,OK,verified
docs/evidence_chain_status.md,documentation,16353,16353,a9b050df3eef2b1ed34ccc0232aeb9268b2b11bdbf54c8cbd1cc461c0a3717c7,a9b050df3eef2b1ed34ccc0232aeb9268b2b11bdbf54c8cbd1cc461c0a3717c7,OK,verified
docs/journal_target_shortlist.md,documentation,8637,8637,728153d62c80872f1b5fa5cdad1af4fe2eb83a3c0cc23eec83d07413db96ce74,728153d62c80872f1b5fa5cdad1af4fe2eb83a3c0cc23eec83d07413db96ce74,OK,verified
docs/journal_template_migration_plan.md,documentation,7232,7232,75bdd8629d0e314e91720e8f9aa4242e0cf9b977d450c3278a0ea9555b56cbc7,75bdd8629d0e314e91720e8f9aa4242e0cf9b977d450c3278a0ea9555b56cbc7,OK,verified
docs/related_work_literature_review.md,documentation,9395,9395,bd2586bff6bc1aa1a65625df22e3427a9b2eebfdda176f639e866a708fe20cad,bd2586bff6bc1aa1a65625df22e3427a9b2eebfdda176f639e866a708fe20cad,OK,verified
docs/reference_quality_audit.md,documentation,3376,3376,ff12bf6cc9939bb478098db72828d36b3f64fb9c27098ca6cf01b94ebb7b79ca,ff12bf6cc9939bb478098db72828d36b3f64fb9c27098ca6cf01b94ebb7b79ca,OK,verified
docs/lag_migration_checklist.md,documentation,8235,8235,1340be7895e65c46338f59aac58c3119145ad7189cc1d15070a5630a71c1dc12,1340be7895e65c46338f59aac58c3119145ad7189cc1d15070a5630a71c1dc12,OK,verified
docs/lag_jsbsim_migration_probe.md,documentation,4242,4242,cc4b46d9de06e14fec072ce752f486f4f6385fcf23ba68cd85581a65fa6cf8b8,cc4b46d9de06e14fec072ce752f486f4f6385fcf23ba68cd85581a65fa6cf8b8,OK,verified
docs/lag_role_graph_adapter_test.md,documentation,1762,1762,f1fb55e409e80631e815fe06070c03812189b42212c2c0bf6c7fca1eaac897ed,f1fb55e409e80631e815fe06070c03812189b42212c2c0bf6c7fca1eaac897ed,OK,verified
docs/lag_role_graph_wrapper_test.md,documentation,889,889,e676c9e9ea2bb62315db2f71d32ca0682ba59d0196eca41e68cd272963e6aa65,e676c9e9ea2bb62315db2f71d32ca0682ba59d0196eca41e68cd272963e6aa65,OK,verified
docs/intercept_3d_smoke_test.md,documentation,1292,1292,d02fadbc26ba5ccba3d4e5516b912355a26c4d0e866b5f975e6d61dd244c3e8a,d02fadbc26ba5ccba3d4e5516b912355a26c4d0e866b5f975e6d61dd244c3e8a,OK,verified
docs/intercept_3d_policy_eval.md,documentation,2274,2274,d93bcc61a441f43d164e84a6025cca61f340aa5632195580b7aff5a763cc9f92,d93bcc61a441f43d164e84a6025cca61f340aa5632195580b7aff5a763cc9f92,OK,verified
docs/intercept_3d_paper_main_table.md,documentation,4828,4828,74fc14c3619a8d3b05fee3540beab714111d0293294870205e02e714e644c1ce,74fc14c3619a8d3b05fee3540beab714111d0293294870205e02e714e644c1ce,OK,verified
docs/intercept_3d_paper_main_table.tex,documentation,1025,1025,4fe20a0de3a4b79be386d90701232e72a621ea3b22af3d132fe647cbccb7f7d7,4fe20a0de3a4b79be386d90701232e72a621ea3b22af3d132fe647cbccb7f7d7,OK,verified
docs/intercept_3d_relay_failure_case_candidates.md,documentation,1466,1466,9628f1f9b617e9c292f781cd81a1972d3f8682de51ff22bccda579c5835579ac,9628f1f9b617e9c292f781cd81a1972d3f8682de51ff22bccda579c5835579ac,OK,verified
docs/intercept_3d_relay_failure_case_replay.md,documentation,788,788,bcc426a430a5af1c01f0abfc839065736ce5a2b42cccdc617ded35b5a118b71f,bcc426a430a5af1c01f0abfc839065736ce5a2b42cccdc617ded35b5a118b71f,OK,verified
envs/lag_role_graph_adapter.py,environment_adapter,6189,6189,b4a9c815135e1ff72d6055faf6268cae8e7d9d64bdb0416b637b5cab1b1f27ae,b4a9c815135e1ff72d6055faf6268cae8e7d9d64bdb0416b637b5cab1b1f27ae,OK,verified
envs/lag_role_graph_wrapper.py,environment_adapter,1391,1391,3ddc265c82708b2aa6a4015fdac4dce4bbd7626d1a61ebfe683ba55010dc5499,3ddc265c82708b2aa6a4015fdac4dce4bbd7626d1a61ebfe683ba55010dc5499,OK,verified
